,SK_ID_BUREAU,MONTHS_BALANCE,STATUS
15552193,6356885,-53,C
15552194,6356885,-54,C
15552195,6356885,-55,C
15552196,6356885,-56,C
15552197,6356885,-57,C
15552198,6356885,-58,C
15552199,6356885,-59,C
15552200,6356885,-60,C
15552201,6356885,-61,C
15552202,6356885,-62,0
15552203,6356885,-63,0
15552204,6356885,-64,0
15552205,6356885,-65,0
15552206,6356885,-66,0
15552207,6356885,-67,0
15552208,6356885,-68,0
15552209,6356885,-69,X
15552210,6356886,0,C
15552211,6356886,-1,C
15552212,6356886,-2,C
15552213,6356886,-3,C
15552214,6356886,-4,C
15552215,6356886,-5,C
15552216,6356886,-6,C
15552217,6356886,-7,C
15552218,6356886,-8,C
15552219,6356886,-9,C
15552220,6356886,-10,C
15552221,6356886,-11,C
15552222,6356886,-12,C
15552223,6356886,-13,C
15552224,6356886,-14,C
15552225,6356886,-15,C
15552226,6356886,-16,C
15552227,6356886,-17,C
15552228,6356886,-18,C
15552229,6356886,-19,C
15552230,6356886,-20,C
15552231,6356886,-21,C
15552232,6356886,-22,C
15552233,6356886,-23,C
15552234,6356886,-24,C
15552235,6356886,-25,C
15552236,6356886,-26,C
15552237,6356886,-27,C
15552238,6356886,-28,C
15552239,6356886,-29,C
15552240,6356886,-30,C
15552241,6356886,-31,C
15552242,6356886,-32,C
15552243,6356886,-33,C
15552244,6356886,-34,C
15552245,6356886,-35,C
15552246,6356886,-36,C
15552247,6356886,-37,C
15552248,6356886,-38,C
15552249,6356886,-39,C
15552250,6356886,-40,C
15552251,6356886,-41,C
15552252,6356886,-42,C
15552253,6356886,-43,C
15552254,6356886,-44,C
15552255,6356886,-45,C
15552256,6356886,-46,0
15552257,6356886,-47,0
15552258,6356886,-48,0
15552259,6356886,-49,0
15552260,6356886,-50,0
15552261,6356886,-51,0
15552262,6356886,-52,0
15552263,6356886,-53,0
15552264,6356886,-54,0
15552265,6356886,-55,0
15552266,6356886,-56,0
15552267,6356886,-57,0
15552268,6356886,-58,0
15552269,6356886,-59,0
15552270,6356886,-60,0
15552271,6356886,-61,0
15552272,6356886,-62,0
15552273,6356886,-63,X
15552274,6356887,0,X
15552275,6356887,-1,0
15552276,6356887,-2,0
15552277,6356887,-3,0
15552278,6356887,-4,0
15552279,6356887,-5,0
15552280,6356887,-6,0
15552281,6356887,-7,0
15552282,6356887,-8,0
15552283,6356887,-9,0
15552284,6356887,-10,0
15552285,6356887,-11,0
15552286,6356887,-12,0
15552287,6356887,-13,0
15552288,6356887,-14,0
15552289,6356887,-15,0
15552290,6356887,-16,0
15552291,6356887,-17,0
15552292,6356887,-18,0
15552293,6356887,-19,0
15552294,6356887,-20,0
15552295,6356887,-21,0
15552296,6356887,-22,0
15552297,6356887,-23,0
15552298,6356887,-24,0
15552299,6356887,-25,0
15552300,6356887,-26,0
15552301,6356887,-27,0
15552302,6356887,-28,0
15552303,6356887,-29,0
15552304,6356887,-30,0
15552305,6356887,-31,0
15552306,6356887,-32,0
15552307,6356887,-33,0
15552308,6356887,-34,0
15552309,6356888,0,C
15552310,6356888,-1,C
15552311,6356888,-2,C
15552312,6356888,-3,C
15552313,6356888,-4,C
15552314,6356888,-5,C
15552315,6356888,-6,C
15552316,6356888,-7,C
15552317,6356888,-8,C
15552318,6356888,-9,C
15552319,6356888,-10,C
15552320,6356888,-11,C
15552321,6356888,-12,C
15552322,6356888,-13,C
15552323,6356888,-14,C
15552324,6356888,-15,C
15552325,6356888,-16,C
15552326,6356888,-17,C
15552327,6356888,-18,C
15552328,6356888,-19,C
15552329,6356888,-20,C
15552330,6356888,-21,C
15552331,6356888,-22,C
15552332,6356888,-23,0
15552333,6356888,-24,0
15552334,6356888,-25,0
15552335,6356888,-26,0
15552336,6356888,-27,0
15552337,6356888,-28,0
15552338,6356888,-29,0
15552339,6356888,-30,0
15552340,6356888,-31,0
15552341,6356888,-32,0
15552342,6356888,-33,0
15552343,6356888,-34,0
15552344,6356888,-35,0
15552345,6356888,-36,0
15552346,6356888,-37,0
15552347,6356888,-38,0
15552348,6356888,-39,0
15552349,6356888,-40,0
15552350,6356888,-41,0
15552351,6356888,-42,0
15552352,6356888,-43,0
15552353,6356888,-44,0
15552354,6356888,-45,0
15552355,6356888,-46,X
15552356,6356889,0,0
15552357,6356889,-1,0
15552358,6356889,-2,0
15552359,6356889,-3,0
15552360,6356889,-4,0
15552361,6356889,-5,0
15552362,6356889,-6,0
15552363,6356889,-7,0
15552364,6356889,-8,0
15552365,6356890,0,C
15552366,6356890,-1,C
15552367,6356890,-2,C
15552368,6356890,-3,C
15552369,6356890,-4,C
15552370,6356890,-5,C
15552371,6356890,-6,C
15552372,6356890,-7,C
15552373,6356890,-8,C
15552374,6356890,-9,C
15552375,6356890,-10,C
15552376,6356890,-11,C
15552377,6356890,-12,C
15552378,6356890,-13,C
15552379,6356890,-14,C
15552380,6356890,-15,C
15552381,6356890,-16,C
15552382,6356890,-17,C
15552383,6356890,-18,C
15552384,6356890,-19,C
15552385,6356890,-20,C
15552386,6356890,-21,C
15552387,6356890,-22,C
15552388,6356890,-23,C
15552389,6356890,-24,0
15552390,6356890,-25,0
15552391,6356890,-26,0
15552392,6356890,-27,0
15552393,6356890,-28,0
15552394,6356890,-29,0
15552395,6356890,-30,0
15552396,6356890,-31,0
15552397,6356890,-32,0
15552398,6356890,-33,0
15552399,6356890,-34,0
15552400,6356890,-35,0
15552401,6356890,-36,0
15794523,6287193,0,C
15794524,6287193,-1,C
15794525,6287193,-2,C
15794526,6287193,-3,C
15794527,6287193,-4,C
15794528,6287193,-5,C
15794529,6287193,-6,C
15794530,6287193,-7,C
15794531,6287193,-8,0
15794532,6287193,-9,0
15794533,6287193,-10,X
15794534,6287193,-11,0
15794535,6287193,-12,0
15794536,6287193,-13,0
15794537,6287193,-14,0
15794538,6287193,-15,0
15794539,6287193,-16,X
15794540,6287193,-17,0
15794541,6287194,0,C
15794542,6287194,-1,C
15794543,6287194,-2,C
15794544,6287194,-3,C
15794545,6287194,-4,C
15794546,6287194,-5,C
15794547,6287194,-6,C
15794548,6287194,-7,C
15794549,6287194,-8,C
15794550,6287194,-9,C
15794551,6287194,-10,C
15794552,6287194,-11,C
15794553,6287194,-12,C
15794554,6287194,-13,C
15794555,6287194,-14,C
15794556,6287194,-15,C
15794557,6287194,-16,C
15794558,6287194,-17,C
15794559,6287194,-18,C
15794560,6287194,-19,C
15794561,6287194,-20,C
15794562,6287194,-21,C
15794563,6287194,-22,C
15794564,6287194,-23,C
15794565,6287194,-24,C
15794566,6287194,-25,C
15794567,6287194,-26,C
15794568,6287194,-27,C
15794569,6287194,-28,C
15794570,6287194,-29,C
15794571,6287194,-30,C
15794572,6287194,-31,C
15794573,6287194,-32,C
15794574,6287194,-33,C
15794575,6287194,-34,C
15794576,6287194,-35,C
15794577,6287194,-36,C
15794578,6287194,-37,C
15794579,6287194,-38,C
15794580,6287194,-39,X
15794581,6287194,-40,X
15794582,6287194,-41,X
15794583,6287194,-42,X
15794584,6287194,-43,X
15794585,6287194,-44,X
15794586,6287194,-45,X
15794587,6287194,-46,X
15794588,6287194,-47,X
15794589,6287194,-48,X
15794590,6287194,-49,X
15794591,6287194,-50,X
15794592,6287194,-51,X
15794593,6287194,-52,X
15794594,6287194,-53,X
15794595,6287194,-54,X
15794596,6287194,-55,X
15794597,6287194,-56,X
15794598,6287194,-57,X
15794599,6287194,-58,X
15794600,6287194,-59,X
15794601,6287194,-60,X
15794602,6287194,-61,X
15794603,6287194,-62,X
15794604,6287194,-63,X
15794605,6287194,-64,X
15794606,6287194,-65,X
15794607,6287194,-66,X
15794608,6287194,-67,X
15794609,6287194,-68,X
15794610,6287194,-69,X
15794611,6287194,-70,X
15794612,6287194,-71,X
15794613,6287194,-72,X
15794614,6287194,-73,X
15794615,6287194,-74,X
15794616,6287194,-75,X
15794617,6287194,-76,X
15794618,6287194,-77,X
15794619,6287194,-78,X
15794620,6287194,-79,X
15794621,6287195,0,C
15794622,6287195,-1,C
15794623,6287195,-2,C
15794624,6287195,-3,C
15794625,6287195,-4,C
15794626,6287195,-5,C
15794627,6287195,-6,C
15794628,6287195,-7,C
15794629,6287195,-8,C
15794630,6287195,-9,C
15794631,6287195,-10,C
15794632,6287195,-11,C
15794633,6287195,-12,C
15794634,6287195,-13,C
15794635,6287195,-14,C
15794636,6287195,-15,C
15794637,6287195,-16,C
15794638,6287195,-17,C
15794639,6287195,-18,C
15794640,6287195,-19,C
15794641,6287195,-20,C
15794642,6287195,-21,C
15794643,6287195,-22,C
15794644,6287195,-23,C
15794645,6287195,-24,C
15794646,6287195,-25,C
15794647,6287195,-26,C
15794648,6287195,-27,C
15794649,6287195,-28,C
15794650,6287195,-29,C
15794651,6287195,-30,C
15794652,6287195,-31,C
15794653,6287195,-32,C
15794654,6287195,-33,C
15794655,6287195,-34,C
15794656,6287195,-35,C
15794657,6287195,-36,C
15794658,6287195,-37,C
15794659,6287195,-38,C
15794660,6287195,-39,X
15794661,6287195,-40,X
15794662,6287195,-41,X
15794663,6287195,-42,0
15794664,6287195,-43,0
15794665,6287195,-44,X
15794666,6287195,-45,X
15794667,6287195,-46,X
15794668,6287195,-47,0
15794669,6287195,-48,0
15794670,6287195,-49,0
15794671,6287195,-50,0
15794672,6287195,-51,X
15794673,6287195,-52,0
15794674,6287195,-53,X
15794675,6287195,-54,X
15794676,6287195,-55,X
15794677,6287195,-56,X
15794678,6287195,-57,X
15794679,6287195,-58,X
15794680,6287195,-59,X
15794681,6287195,-60,X
15794682,6287195,-61,X
15794683,6287195,-62,X
15794684,6287195,-63,X
15794685,6287195,-64,X
15794686,6287195,-65,X
15794687,6287195,-66,X
15794688,6287195,-67,X
15794689,6287195,-68,X
15794690,6287195,-69,X
15794691,6287195,-70,X
15794692,6287195,-71,X
15794693,6287195,-72,X
15794694,6287195,-73,X
15794695,6287195,-74,X
15794696,6287195,-75,X
15794697,6287195,-76,X
15794698,6287195,-77,X
15794699,6287195,-78,X
15794700,6287195,-79,X
15794701,6287196,0,X
15794702,6287196,-1,X
15794703,6287196,-2,0
15794704,6287196,-3,0
15794705,6287196,-4,0
15794706,6287196,-5,0
15794707,6287196,-6,X
15794708,6287196,-7,0
15794709,6287196,-8,X
15794710,6287196,-9,X
15794711,6287197,0,0
15794712,6287197,-1,0
15794713,6287197,-2,X
15794714,6287198,0,0
15794715,6287198,-1,0
15794716,6287198,-2,0
15794717,6287198,-3,0
15794718,6287198,-4,0
15794719,6287198,-5,0
15794720,6287198,-6,0
15794721,6287198,-7,X
15794722,6287198,-8,0
15794723,6287198,-9,X
15794724,6287198,-10,0
15794725,6287198,-11,X
15794726,6287198,-12,0
15794727,6287198,-13,0
15794728,6287198,-14,X
15794729,6287198,-15,X
15794730,6287198,-16,0
15794731,6287198,-17,0
15794732,6287199,0,0
15794733,6287199,-1,0
15794734,6287199,-2,0
15794735,6287199,-3,0
15794736,6287199,-4,0
15794737,6287199,-5,0
15794738,6287199,-6,1
15794739,6287199,-7,0
15794740,6287199,-8,0
15794741,6287199,-9,1
15794742,6287199,-10,0
15794743,6287199,-11,0
15794744,6287200,0,X
15794745,6287200,-1,0
15794746,6287200,-2,0
15794747,6287200,-3,0
15794748,6287200,-4,0
15794749,6287200,-5,0
15794750,6287200,-6,0
15794751,6287200,-7,X
15794752,6287200,-8,0
15794753,6287200,-9,X
15794754,6287200,-10,0
15794755,6287200,-11,X
15794756,6287200,-12,0
15794757,6287200,-13,0
15794758,6287200,-14,X
15794759,6287200,-15,X
15794760,6287200,-16,0
15794761,6287200,-17,0
15794762,6287200,-18,0
15794763,6287200,-19,X
15794764,6287200,-20,0
15794765,6287200,-21,0
15794766,6287200,-22,1
15794767,6287200,-23,X
15794768,6287200,-24,0
15794769,6287200,-25,X
15794770,6287200,-26,0
15794771,6287200,-27,X
15794772,6287200,-28,0
15794773,6287200,-29,X
15794774,6287200,-30,X
15794775,6287200,-31,X
15794776,6287200,-32,X
15794777,6287200,-33,X
15794778,6287200,-34,X
15794779,6287200,-35,X
15794780,6287200,-36,X
15794781,6287200,-37,X
15794782,6287200,-38,X
15794783,6287201,0,X
15794784,6287201,-1,X
15794785,6287201,-2,X
15794786,6287201,-3,X
15794787,6287201,-4,X
15794788,6287201,-5,X
15794789,6287201,-6,X
15794790,6287201,-7,X
15794791,6287201,-8,X
15794792,6287201,-9,X
15794793,6287201,-10,X
15794794,6287201,-11,X
15794795,6287201,-12,X
15794796,6287201,-13,X
15794797,6287201,-14,X
15794798,6287201,-15,X
15794799,6287201,-16,X
15794800,6287201,-17,X
15794801,6287201,-18,X
15794802,6287201,-19,X
15794803,6287201,-20,X
15794804,6287201,-21,X
15794805,6287201,-22,X
15794806,6287201,-23,X
15794807,6287201,-24,X
15794808,6287201,-25,X
15794809,6287201,-26,X
15794810,6287201,-27,X
15794811,6287201,-28,X
15794812,6287201,-29,X
15794813,6287201,-30,0
15794814,6287201,-31,0
15794815,6287201,-32,0
15794816,6287201,-33,0
15794817,6287201,-34,X
15794818,6287201,-35,0
15794819,6287201,-36,0
15794820,6287201,-37,X
15794821,6287201,-38,0
15794822,6287202,0,C
15794823,6287202,-1,C
15794824,6287202,-2,C
15794825,6287202,-3,C
15794826,6287202,-4,C
15794827,6287202,-5,C
15794828,6287202,-6,C
15794829,6287202,-7,C
15794830,6287202,-8,C
15794831,6287202,-9,C
15794832,6287202,-10,C
15794833,6287202,-11,C
15794834,6287202,-12,C
15794835,6287202,-13,C
15794836,6287202,-14,C
15794837,6287202,-15,C
15794838,6287202,-16,C
15794839,6287202,-17,C
15794840,6287202,-18,C
15794841,6287202,-19,C
15794842,6287202,-20,C
15794843,6287202,-21,C
15794844,6287202,-22,C
15794845,6287202,-23,C
15794846,6287202,-24,C
15794847,6287202,-25,C
15794848,6287202,-26,C
15794849,6287202,-27,C
15794850,6287202,-28,C
15794851,6287202,-29,C
15794852,6287202,-30,C
15794853,6287202,-31,C
15794854,6287202,-32,C
15794855,6287202,-33,C
15794856,6287202,-34,C
15794857,6287202,-35,C
15794858,6287202,-36,C
15794859,6287202,-37,C
15794860,6287202,-38,C
15794861,6287202,-39,C
15794862,6287202,-40,C
15794863,6287202,-41,C
15794864,6287202,-42,C
15794865,6287202,-43,C
15794866,6287202,-44,C
15794867,6287202,-45,C
15794868,6287202,-46,C
15794869,6287202,-47,C
15794870,6287202,-48,C
15794871,6287202,-49,C
15794872,6287202,-50,C
15794873,6287202,-51,C
15794874,6287202,-52,C
15794875,6287202,-53,1
15794876,6287202,-54,0
15794877,6287202,-55,1
15794878,6287202,-56,0
15794879,6287202,-57,0
15794880,6287202,-58,0
15794881,6287202,-59,0
15794882,6287202,-60,X
15794883,6287202,-61,0
15794884,6287202,-62,0
15794885,6287202,-63,X
15794886,6287202,-64,0
15794887,6287202,-65,0
15794888,6287202,-66,0
15794889,6287202,-67,0
15794890,6287202,-68,X
15794891,6287203,0,C
15794892,6287203,-1,C
15794893,6287203,-2,C
15794894,6287203,-3,C
15794895,6287203,-4,C
15794896,6287203,-5,C
15794897,6287203,-6,C
15794898,6287203,-7,C
15794899,6287203,-8,C
15794900,6287203,-9,C
15794901,6287203,-10,C
15794902,6287203,-11,C
15794903,6287203,-12,C
15794904,6287203,-13,C
15794905,6287203,-14,C
15794906,6287203,-15,C
15794907,6287203,-16,C
15794908,6287203,-17,C
15794909,6287203,-18,C
15794910,6287203,-19,C
15794911,6287203,-20,C
15794912,6287203,-21,C
15794913,6287203,-22,C
15794914,6287203,-23,C
15794915,6287203,-24,C
15794916,6287203,-25,C
15794917,6287203,-26,C
15794918,6287203,-27,C
15794919,6287203,-28,C
15794920,6287203,-29,C
15794921,6287203,-30,C
15794922,6287203,-31,C
15794923,6287203,-32,C
15794924,6287203,-33,C
15794925,6287203,-34,C
15794926,6287203,-35,C
15794927,6287203,-36,C
15794928,6287203,-37,C
15794929,6287203,-38,C
15794930,6287203,-39,C
15794931,6287203,-40,C
15794932,6287203,-41,C
15794933,6287203,-42,C
15794934,6287203,-43,C
15794935,6287203,-44,C
15794936,6287203,-45,C
15794937,6287203,-46,C
15794938,6287203,-47,C
15794939,6287203,-48,C
15794940,6287203,-49,C
15794941,6287203,-50,C
15794942,6287203,-51,C
15794943,6287203,-52,C
15794944,6287203,-53,0
15794945,6287203,-54,0
15794946,6287203,-55,0
15794947,6287203,-56,0
15794948,6287203,-57,0
15794949,6287203,-58,X
15794950,6287204,0,X
15794951,6287204,-1,X
15794952,6287204,-2,X
15794953,6287204,-3,X
15794954,6287204,-4,X
15794955,6287204,-5,X
15794956,6287204,-6,X
15794957,6287204,-7,X
15794958,6287204,-8,X
15794959,6287204,-9,X
15794960,6287204,-10,X
15794961,6287204,-11,X
15794962,6287204,-12,X
15794963,6287204,-13,X
15794964,6287204,-14,X
15794965,6287204,-15,X
15794966,6287204,-16,X
15794967,6287204,-17,X
15794968,6287204,-18,X
15794969,6287204,-19,X
15794970,6287204,-20,X
15794971,6287204,-21,X
15794972,6287204,-22,X
15794973,6287204,-23,X
15794974,6287204,-24,X
15794975,6287204,-25,X
15794976,6287204,-26,X
15794977,6287204,-27,X
15794978,6287204,-28,X
15794979,6287204,-29,X
15794980,6287204,-30,X
15794981,6287204,-31,X
15794982,6287204,-32,X
15794983,6287204,-33,X
15794984,6287204,-34,X
15794985,6287204,-35,X
15794986,6287204,-36,X
15794987,6287204,-37,0
15794988,6287204,-38,0
15794989,6287204,-39,1
15794990,6287204,-40,1
15794991,6287204,-41,1
15794992,6287204,-42,1
15794993,6287204,-43,0
15794994,6287204,-44,0
15794995,6287204,-45,0
15794996,6287204,-46,0
15794997,6287204,-47,0
15794998,6287204,-48,0
15794999,6287204,-49,0
15795000,6287204,-50,1
15795001,6287204,-51,1
15795002,6287204,-52,X
15795003,6287205,0,C
15795004,6287205,-1,C
15795005,6287205,-2,C
15795006,6287205,-3,C
15795007,6287205,-4,C
15795008,6287205,-5,C
15795009,6287205,-6,C
15795010,6287205,-7,C
15795011,6287205,-8,C
15795012,6287205,-9,C
15795013,6287205,-10,C
15795014,6287205,-11,C
15795015,6287205,-12,C
15795016,6287205,-13,0
15795017,6287205,-14,0
15795018,6287205,-15,0
15795019,6287205,-16,0
15795020,6287205,-17,0
15795021,6287205,-18,0
15795022,6287205,-19,0
15795023,6287205,-20,1
15795024,6287205,-21,1
15795025,6287205,-22,0
15795026,6287205,-23,1
15795027,6287205,-24,1
15795028,6287205,-25,0
15795029,6287205,-26,1
15795030,6287205,-27,0
15795031,6287205,-28,0
15795032,6287205,-29,1
15795033,6287205,-30,0
15795034,6287205,-31,0
15795035,6287205,-32,0
15795036,6287205,-33,1
15795037,6287205,-34,1
15795038,6287205,-35,0
15795039,6287205,-36,0
15795040,6287205,-37,0
17223795,6612298,0,1
17223796,6612298,-1,1
17223797,6612298,-2,1
17223798,6612298,-3,0
17223799,6612298,-4,0
17223800,6612298,-5,0
17223801,6612298,-6,0
17223802,6612298,-7,0
17223803,6612298,-8,X
17223804,6612298,-9,0
17223805,6612298,-10,0
17223806,6612298,-11,1
17223807,6612298,-12,X
17223808,6612298,-13,0
17223809,6612298,-14,X
17223810,6612298,-15,0
17223811,6612298,-16,X
17223812,6612299,0,X
17223813,6612299,-1,X
17223814,6612299,-2,X
17223815,6612299,-3,X
17223816,6612299,-4,X
17223817,6612299,-5,X
17223818,6612299,-6,0
17223819,6612299,-7,X
17223820,6612299,-8,1
17223821,6612299,-9,X
17223822,6612299,-10,0
17223823,6612299,-11,X
17305691,5922077,0,X
17305692,5922077,-1,X
17305693,5922077,-2,X
17305694,5922077,-3,X
17305695,5922077,-4,X
17305696,5922077,-5,X
17305697,5922077,-6,X
17305698,5922077,-7,X
17305699,5922077,-8,X
17305700,5922077,-9,X
17305701,5922077,-10,X
17305702,5922077,-11,X
17305703,5922077,-12,X
17305704,5922077,-13,X
17305705,5922077,-14,X
17305706,5922077,-15,X
17305707,5922077,-16,X
17305708,5922077,-17,X
17305709,5922077,-18,X
17305710,5922077,-19,X
17305711,5922077,-20,X
17305712,5922077,-21,X
17305713,5922077,-22,X
17305714,5922077,-23,X
17305715,5922077,-24,X
17305716,5922077,-25,X
17305717,5922077,-26,X
17305718,5922077,-27,X
17305719,5922077,-28,X
17305720,5922077,-29,X
17305721,5922077,-30,X
17305722,5922077,-31,X
17305723,5922077,-32,X
17305724,5922077,-33,X
17305725,5922077,-34,X
17305726,5922077,-35,X
17305727,5922077,-36,X
17305728,5922077,-37,X
17305729,5922077,-38,X
17305730,5922077,-39,X
17306022,5922081,0,C
17306023,5922081,-1,C
17306024,5922081,-2,C
17306025,5922081,-3,C
17306026,5922081,-4,C
17306027,5922081,-5,C
17306028,5922081,-6,C
17306029,5922081,-7,C
17306030,5922081,-8,C
17306031,5922081,-9,C
17306032,5922081,-10,C
17306033,5922081,-11,C
17306034,5922081,-12,C
17306035,5922081,-13,C
17306036,5922081,-14,C
17306037,5922081,-15,C
17306038,5922081,-16,C
17306039,5922081,-17,C
17306040,5922081,-18,C
17306041,5922081,-19,C
17306042,5922081,-20,C
17306043,5922081,-21,C
17306044,5922081,-22,C
17306045,5922081,-23,C
17306046,5922081,-24,C
17306047,5922081,-25,C
17306048,5922081,-26,C
17306049,5922081,-27,C
17306050,5922081,-28,C
17306051,5922081,-29,C
17306052,5922081,-30,C
17306053,5922081,-31,C
17306054,5922081,-32,C
17306055,5922081,-33,C
17306056,5922081,-34,C
17306057,5922081,-35,C
17306058,5922081,-36,C
17306059,5922081,-37,C
17306060,5922081,-38,C
17306061,5922081,-39,C
17306062,5922081,-40,C
17306063,5922081,-41,0
17306064,5922081,-42,0
17306065,5922081,-43,0
17306066,5922081,-44,0
17306067,5922081,-45,0
17306068,5922081,-46,0
17306069,5922081,-47,0
17306070,5922081,-48,0
17306071,5922081,-49,0
17306072,5922081,-50,0
17306073,5922081,-51,0
17306074,5922081,-52,0
17306075,5922081,-53,0
17306076,5922081,-54,0
17306077,5922081,-55,0
17306078,5922081,-56,0
17306079,5922081,-57,0
17306080,5922081,-58,0
17306081,5922081,-59,0
17306082,5922081,-60,0
17306083,5922081,-61,0
17306084,5922081,-62,0
17306085,5922081,-63,0
17306086,5922081,-64,0
17306087,5922081,-65,1
17306088,5922081,-66,1
17306089,5922081,-67,0
17306090,5922081,-68,0
17306091,5922082,0,C
17306092,5922082,-1,C
17306093,5922082,-2,C
17306094,5922082,-3,C
17306095,5922082,-4,C
17306096,5922082,-5,C
17306097,5922082,-6,C
17306098,5922082,-7,C
17306099,5922082,-8,C
17306100,5922082,-9,C
17306101,5922082,-10,C
17306102,5922082,-11,C
17306103,5922082,-12,C
17306104,5922082,-13,C
17306105,5922082,-14,C
17306106,5922082,-15,C
17306107,5922082,-16,C
17306108,5922082,-17,C
17306109,5922082,-18,1
17306110,5922082,-19,0
17306111,5922082,-20,0
17306112,5922082,-21,0
17306113,5922082,-22,0
17306114,5922082,-23,1
17306115,5922082,-24,0
17306116,5922082,-25,0
17306117,5922082,-26,0
17306118,5922082,-27,0
17306119,5922082,-28,0
17306120,5922082,-29,0
17306121,5922082,-30,0
17306122,5922082,-31,0
17306123,5922082,-32,0
17306124,5922082,-33,0
17306125,5922082,-34,0
17306126,5922082,-35,0
17306127,5922082,-36,0
17306128,5922082,-37,0
17306129,5922082,-38,0
17306130,5922082,-39,0
17306131,5922082,-40,0
17306132,5922082,-41,0
17306133,5922082,-42,0
17306134,5922082,-43,0
17306135,5922082,-44,0
17306136,5922082,-45,0
17306137,5922082,-46,0
17306138,5922082,-47,0
17306139,5922082,-48,0
17306140,5922082,-49,0
17306141,5922082,-50,0
17306142,5922082,-51,0
17306143,5922082,-52,0
17306144,5922082,-53,0
17306145,5922082,-54,X
18048478,6348205,0,C
18048479,6348205,-1,C
18048480,6348205,-2,C
18048481,6348205,-3,C
18048482,6348205,-4,C
18048483,6348205,-5,C
18048484,6348205,-6,C
18048485,6348205,-7,C
18048486,6348205,-8,C
18048487,6348205,-9,C
18048488,6348205,-10,C
18048489,6348205,-11,C
18048490,6348205,-12,C
18048491,6348205,-13,C
18048492,6348205,-14,C
18048493,6348205,-15,C
18048494,6348205,-16,C
18048495,6348205,-17,C
18048496,6348205,-18,C
18048497,6348205,-19,C
18048498,6348205,-20,C
18048499,6348205,-21,C
18048500,6348205,-22,C
18048501,6348205,-23,C
18048502,6348205,-24,C
18048503,6348205,-25,C
18048504,6348205,-26,C
18048505,6348205,-27,C
18048506,6348205,-28,C
18048507,6348205,-29,0
18048508,6348205,-30,0
18048509,6348205,-31,0
18048510,6348205,-32,0
18048511,6348205,-33,0
18048512,6348205,-34,0
18048513,6348205,-35,0
18048514,6348205,-36,0
18048515,6348205,-37,0
18048516,6348205,-38,0
18048517,6348205,-39,0
18048518,6348205,-40,0
18048519,6348205,-41,0
18048520,6348205,-42,0
18048521,6348205,-43,0
18048522,6348205,-44,0
18048523,6348205,-45,0
18048524,6348205,-46,0
18048525,6348205,-47,0
18048526,6348205,-48,0
18048527,6348205,-49,0
18048528,6348205,-50,0
18048529,6348205,-51,0
18048530,6348205,-52,0
18048531,6348205,-53,0
18048532,6348205,-54,0
18048533,6348205,-55,0
18048534,6348205,-56,0
18048535,6348205,-57,0
18048536,6348205,-58,0
18048537,6348205,-59,0
18048538,6348205,-60,0
18048539,6348205,-61,0
18048540,6348205,-62,0
18048541,6348205,-63,0
18048542,6348205,-64,0
18048543,6348205,-65,0
18048544,6348205,-66,0
18048545,6348205,-67,0
18048546,6348205,-68,0
18048547,6348205,-69,0
18048548,6348205,-70,0
18048549,6348205,-71,0
18048550,6348205,-72,0
18048551,6348205,-73,0
18048552,6348205,-74,0
18048553,6348205,-75,0
18607158,6805526,0,X
18607159,6805526,-1,X
18607160,6805526,-2,X
18607161,6805526,-3,X
18607162,6805526,-4,X
18607163,6805526,-5,X
18607164,6805526,-6,X
18607165,6805526,-7,X
18607166,6805526,-8,X
18607167,6805526,-9,X
18607168,6805526,-10,X
18607169,6805526,-11,X
18607170,6805526,-12,X
18607171,6805526,-13,X
18607172,6805526,-14,X
18607173,6805526,-15,X
18607174,6805526,-16,X
18607175,6805526,-17,X
18607176,6805526,-18,X
18607177,6805526,-19,X
18607178,6805526,-20,X
18607179,6805526,-21,X
18607180,6805526,-22,X
18607181,6805526,-23,X
18607182,6805526,-24,X
18607183,6805526,-25,X
18607184,6805526,-26,X
18607185,6805526,-27,X
18607186,6805526,-28,X
18607187,6805526,-29,X
18607188,6805526,-30,X
18607189,6805526,-31,X
18607190,6805526,-32,X
18607191,6805526,-33,X
18607192,6805526,-34,X
18607193,6805527,0,C
18607194,6805527,-1,C
18607195,6805527,-2,C
18607196,6805527,-3,C
18607197,6805527,-4,C
18607198,6805527,-5,C
18607199,6805527,-6,C
18607200,6805527,-7,C
18607201,6805527,-8,C
18607202,6805527,-9,C
18607203,6805527,-10,C
18607204,6805527,-11,C
18607205,6805527,-12,C
18607206,6805527,-13,C
18607207,6805527,-14,C
18607208,6805527,-15,C
18607209,6805527,-16,C
18607210,6805527,-17,C
18607211,6805527,-18,C
18607212,6805527,-19,C
18607213,6805527,-20,C
18607214,6805527,-21,C
18607215,6805527,-22,C
18607216,6805527,-23,C
18607217,6805527,-24,C
18607218,6805527,-25,C
18607219,6805527,-26,C
18607220,6805527,-27,C
18607221,6805527,-28,C
18607222,6805527,-29,C
18607223,6805527,-30,C
18607224,6805527,-31,C
18607225,6805527,-32,C
18607226,6805527,-33,C
18607227,6805527,-34,C
18607228,6805527,-35,C
18607229,6805527,-36,C
18607230,6805527,-37,0
18607231,6805527,-38,0
18607232,6805527,-39,0
18607233,6805528,0,C
18607234,6805528,-1,C
18607235,6805528,-2,C
18607236,6805528,-3,C
18607237,6805528,-4,C
