,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
8260,1161283,239104,-18,12.0,11.0,Active,0,0
8261,2542626,124856,-9,6.0,5.0,Active,0,0
8262,1440371,215706,-15,12.0,9.0,Active,0,0
8263,2437761,246435,-16,24.0,21.0,Active,0,0
8264,1668189,316740,-9,10.0,8.0,Active,0,0
8265,2265634,321618,-10,8.0,3.0,Active,0,0
8266,1744353,407093,-16,1.0,0.0,Completed,0,0
8267,1714287,164944,-10,12.0,10.0,Active,0,0
8268,1319621,328124,-14,12.0,7.0,Active,0,0
8269,1486123,408097,-11,3.0,0.0,Completed,0,0
8270,2328084,375772,-15,10.0,9.0,Active,0,0
8271,2242283,313375,-18,10.0,10.0,Active,0,0
8272,1147163,164011,-9,12.0,9.0,Active,0,0
8273,2174125,240091,-11,10.0,6.0,Active,0,0
8274,2719990,370695,-13,10.0,7.0,Active,0,0
8275,1343896,140765,-15,6.0,5.0,Active,0,0
8276,2826868,197729,-18,6.0,5.0,Active,0,0
8277,1320627,364409,-15,24.0,20.0,Active,0,0
8278,1588845,173139,-10,24.0,23.0,Active,0,0
8279,1484685,252714,-9,10.0,7.0,Active,0,0
8280,1235343,124531,-10,24.0,19.0,Active,0,0
8281,1053015,293297,-16,24.0,19.0,Active,0,0
8282,1897037,309749,-18,12.0,11.0,Active,0,0
8283,2583257,272510,-9,8.0,6.0,Active,0,0
8284,1449665,405804,-10,8.0,6.0,Active,0,0
8285,2477917,212663,-12,10.0,7.0,Active,0,0
8286,1288347,125602,-10,24.0,24.0,Active,0,0
8287,1819053,382947,-9,24.0,21.0,Active,0,0
8288,2732943,234355,-10,10.0,7.0,Active,0,0
8289,1289947,422028,-9,24.0,22.0,Active,0,0
8290,2404279,127185,-9,6.0,5.0,Active,0,0
8291,1282341,127187,-10,10.0,7.0,Active,0,0
8292,1690026,119501,-17,10.0,7.0,Active,0,0
8293,1260281,200965,-8,10.0,8.0,Active,0,0
8294,1492303,348082,-9,12.0,2.0,Active,0,0
8295,2313961,200794,-13,23.0,3.0,Active,0,0
8296,1188837,421534,-16,24.0,21.0,Active,0,0
8297,1033744,353147,-15,36.0,24.0,Active,0,0
8298,2749799,314508,-15,12.0,6.0,Active,0,0
8299,2397873,352686,-9,12.0,6.0,Active,0,0
8300,1862282,417362,-11,48.0,37.0,Active,0,0
8301,1521782,329063,-11,6.0,0.0,Completed,0,0
8302,2536941,329360,-18,24.0,14.0,Active,0,0
8303,1119932,229781,-11,48.0,34.0,Active,0,0
8304,1460214,211979,-18,24.0,23.0,Active,0,0
8305,1789471,429069,-17,12.0,2.0,Active,0,0
8306,1612868,173995,-12,12.0,4.0,Active,0,0
8307,1461576,170693,-13,36.0,35.0,Active,0,0
8308,1510455,264178,-8,24.0,13.0,Active,0,0
8309,2069910,403524,-18,12.0,11.0,Active,0,0
8310,2092747,300888,-14,12.0,0.0,Completed,0,0
8311,2349910,439756,-10,6.0,0.0,Completed,0,0
8312,1288709,154964,-12,12.0,10.0,Active,0,0
8313,1209527,452752,-12,37.0,28.0,Active,0,0
8314,1596514,339755,-18,48.0,47.0,Active,0,0
8315,2792502,109984,-18,12.0,7.0,Active,0,0
8316,1491252,224719,-11,12.0,7.0,Active,0,0
8317,2619108,238475,-12,12.0,4.0,Active,0,0
8318,1515553,163261,-8,11.0,0.0,Completed,0,0
8319,1221243,182301,-16,36.0,31.0,Active,0,0
8320,2144318,162450,-10,36.0,31.0,Active,0,0
8321,1187882,197871,-12,48.0,44.0,Active,0,0
8322,1106108,163667,-18,48.0,45.0,Active,0,0
8323,1003912,148253,-10,54.0,45.0,Active,0,0
8324,2181905,195452,-9,12.0,8.0,Active,0,0
8325,2687152,218767,-11,12.0,11.0,Active,0,0
8326,1284364,102353,-9,23.0,3.0,Active,0,0
8327,1686078,163540,-16,36.0,25.0,Active,0,0
8328,2543457,203854,-17,12.0,7.0,Active,0,0
8329,1843269,268600,-9,6.0,5.0,Active,0,0
8330,2120117,427900,-9,12.0,6.0,Active,0,0
8331,2465541,193059,-8,48.0,44.0,Active,0,0
8332,1819713,357864,-10,35.0,16.0,Active,0,0
8333,1424943,416741,-12,36.0,32.0,Active,0,0
8334,2560688,152612,-17,24.0,5.0,Active,0,0
8335,1609514,339122,-15,9.0,0.0,Completed,0,0
8336,1811234,256136,-14,24.0,5.0,Active,0,0
8337,1244963,399114,-15,36.0,22.0,Active,0,0
8338,2641195,388420,-15,24.0,5.0,Active,0,0
8339,1327025,251088,-14,12.0,3.0,Active,0,0
8340,1236592,339690,-8,12.0,11.0,Active,0,0
8341,1111983,160388,-15,24.0,20.0,Active,0,0
8342,2273738,124560,-15,60.0,54.0,Active,0,0
8343,2029689,176916,-8,60.0,54.0,Active,0,0
8344,1577106,125026,-8,48.0,31.0,Active,0,0
8345,2492362,229939,-9,36.0,21.0,Active,0,0
8346,2385712,245664,-11,12.0,0.0,Completed,0,0
8347,1930897,449518,-10,42.0,18.0,Active,0,0
8348,2730571,235505,-17,12.0,0.0,Completed,0,0
8349,2805146,106459,-11,24.0,22.0,Active,0,0
8350,1941727,389743,-16,36.0,24.0,Active,0,0
8351,2430401,282409,-12,12.0,3.0,Active,0,0
8352,2505288,252935,-9,24.0,24.0,Active,0,0
8353,2165797,223958,-16,18.0,7.0,Active,0,0
8354,1152771,266580,-11,12.0,5.0,Active,0,0
8355,2079420,281117,-16,7.0,0.0,Completed,0,0
8356,2104901,326426,-14,24.0,5.0,Active,0,0
8357,1471828,227338,-5,48.0,32.0,Active,0,0
8358,2608515,217840,-8,24.0,20.0,Active,0,0
8359,1908167,366720,-4,6.0,6.0,Active,0,0
8360,2074576,228613,-9,60.0,53.0,Active,0,0
8361,1336037,359670,-4,60.0,58.0,Active,0,0
8362,2688658,324912,-4,60.0,54.0,Active,0,0
8363,2335715,147922,-4,60.0,57.0,Active,0,0
8364,2062230,207936,-4,24.0,19.0,Active,0,0
8365,2082423,358023,-11,36.0,10.0,Active,0,0
8366,1242239,259353,-11,60.0,60.0,Active,0,0
8367,1557010,313768,-2,6.0,3.0,Active,0,0
8368,1986245,338390,-2,18.0,16.0,Active,0,0
8369,1408970,133362,-10,6.0,4.0,Active,0,0
8370,1184368,429975,-3,18.0,15.0,Active,0,0
8371,2479744,421788,-9,36.0,28.0,Active,0,0
8372,2088573,340049,-4,6.0,2.0,Active,0,0
8373,2179494,308172,-6,24.0,19.0,Active,0,0
8374,1815262,388754,-11,24.0,20.0,Active,0,0
8375,2435311,344683,-11,48.0,35.0,Active,0,0
8376,2812621,106958,-3,6.0,2.0,Active,0,0
8377,1386974,365717,-11,12.0,0.0,Completed,0,0
8378,1994753,228588,-10,6.0,4.0,Active,0,0
8379,1756446,451836,-4,4.0,0.0,Completed,0,0
8380,2593923,169773,-11,18.0,15.0,Active,0,0
8381,2622499,201358,-2,48.0,18.0,Active,0,0
8382,1889593,135910,-12,22.0,0.0,Completed,0,0
8383,2184602,206473,-2,6.0,3.0,Active,0,0
8384,1049611,455757,-6,36.0,12.0,Active,0,0
8385,2606122,227079,-5,36.0,19.0,Active,0,0
8386,1937742,281703,-3,48.0,26.0,Active,0,0
8387,2167498,110945,-4,48.0,26.0,Active,0,0
8388,1339150,425731,-2,6.0,5.0,Active,0,0
8389,2687222,285940,-3,48.0,46.0,Active,0,0
8390,1150218,322651,-11,48.0,45.0,Active,0,0
8391,2191249,415013,-9,12.0,1.0,Active,0,0
8392,1239454,238655,-3,18.0,15.0,Active,0,0
8393,1363323,377762,-12,24.0,14.0,Active,0,0
8394,1944699,422787,-6,37.0,28.0,Active,0,0
8395,1865696,435230,-6,48.0,40.0,Active,0,0
8396,1221738,150307,-11,36.0,28.0,Active,0,0
8397,1790688,156918,-5,36.0,28.0,Active,0,0
8398,2235101,437420,-6,24.0,13.0,Active,0,0
8399,2157684,155246,-12,48.0,34.0,Active,0,0
8400,2030321,424883,-2,36.0,24.0,Active,0,0
8401,1312146,250793,-3,24.0,22.0,Active,0,0
8402,1235976,276191,-5,12.0,2.0,Active,0,0
8403,1634283,154547,-8,60.0,57.0,Active,0,0
8404,1731250,294029,-4,12.0,0.0,Completed,0,0
8405,1385096,378396,-6,24.0,20.0,Active,0,0
8406,2772748,333650,-9,18.0,16.0,Active,0,0
8407,1640329,359383,-9,24.0,20.0,Active,0,0
8408,1985947,289094,-6,24.0,22.0,Active,0,0
8409,1031592,230958,-4,48.0,44.0,Active,0,0
8410,2256398,151526,-3,60.0,55.0,Active,0,0
8411,2225231,274629,-3,36.0,24.0,Active,0,0
8412,2017637,383057,-6,12.0,2.0,Active,0,0
8413,2403829,269586,-5,24.0,5.0,Active,0,0
8414,1814678,450791,-6,7.0,0.0,Completed,0,0
8415,2567111,315521,-10,12.0,11.0,Active,0,0
8416,1442905,411378,-2,6.0,1.0,Active,0,0
8417,2007864,146207,-7,60.0,56.0,Active,0,0
8418,1651960,234914,-11,6.0,5.0,Active,0,0
8419,1776192,438983,-4,24.0,22.0,Active,0,0
8420,1995300,322075,-5,12.0,9.0,Active,0,0
8421,1481176,383178,-11,60.0,55.0,Active,0,0
8422,2210107,248180,-9,18.0,18.0,Active,0,0
8423,2777589,278213,-5,36.0,26.0,Active,0,0
8424,2395200,158149,-8,36.0,21.0,Active,0,0
8425,1327542,453103,-2,36.0,30.0,Active,0,0
8426,2578398,192284,-6,54.0,35.0,Active,0,0
8427,1239401,320420,-5,36.0,22.0,Active,0,0
8428,2100858,110575,-3,48.0,46.0,Active,0,0
8429,1108945,189427,-3,60.0,57.0,Active,0,0
8430,1830497,172564,-3,24.0,19.0,Active,0,0
8431,2426661,169174,-9,24.0,19.0,Active,0,0
8432,1108259,123238,-4,12.0,10.0,Active,0,0
8433,1436398,437284,-5,18.0,16.0,Active,0,0
8434,1561361,126450,-4,6.0,5.0,Active,0,0
8435,2050376,132048,-10,5.0,0.0,Completed,0,0
8436,1431750,258167,-9,6.0,5.0,Active,0,0
8437,2270848,291664,-4,18.0,16.0,Active,0,0
8438,1181994,130414,-8,24.0,19.0,Active,0,0
8439,2370603,343372,-4,7.0,0.0,Completed,0,0
8440,1730653,293455,-10,24.0,19.0,Active,0,0
8441,1829548,439309,-2,12.0,2.0,Active,0,0
8442,2345850,175261,-12,6.0,0.0,Completed,0,0
8443,2256130,133859,-6,18.0,13.0,Active,0,0
8444,2645303,345385,-12,24.0,17.0,Active,0,0
8445,1034780,456213,-10,60.0,49.0,Active,0,0
8446,1192340,449596,-7,60.0,49.0,Active,0,0
8447,1603050,142362,-3,36.0,11.0,Active,0,0
8448,2070094,150852,-2,60.0,51.0,Active,0,0
8449,2086816,356742,-11,12.0,0.0,Completed,0,0
8450,1906322,313783,-10,18.0,16.0,Active,27,0
8451,1528137,305273,-10,6.0,0.0,Completed,0,0
8452,1961791,187978,-4,6.0,0.0,Completed,0,0
8453,1627118,327675,-6,60.0,60.0,Active,0,0
8454,2621791,356784,-11,6.0,6.0,Active,0,0
8455,1161209,376947,-10,48.0,46.0,Active,0,0
8456,2521728,107050,-10,18.0,17.0,Active,0,0
8457,1057691,152785,-12,24.0,5.0,Active,0,0
8458,1723527,272686,-5,24.0,5.0,Active,0,0
8459,1435623,346744,-10,12.0,11.0,Active,0,0
8460,2409154,332490,-2,12.0,11.0,Active,0,0
8461,1624711,275965,-4,4.0,0.0,Completed,0,0
8462,2657527,127173,-3,24.0,15.0,Active,0,0
8463,2191228,393441,-3,6.0,0.0,Completed,0,0
8464,1612872,234180,-4,60.0,57.0,Active,0,0
8465,2546685,158864,-6,12.0,9.0,Active,0,0
8466,2324492,418146,-6,60.0,57.0,Active,0,0
8467,1901620,134972,-12,6.0,4.0,Active,0,0
8468,2071079,358893,-5,12.0,11.0,Active,0,0
8469,1891259,289584,-6,12.0,11.0,Active,0,0
8470,1597898,256480,-3,5.0,0.0,Completed,0,0
8471,1899092,177255,-5,24.0,20.0,Active,0,0
8472,2817904,172873,-3,24.0,19.0,Active,0,0
8473,2513673,365405,-4,6.0,4.0,Active,0,0
8474,2118004,156222,-8,24.0,21.0,Active,0,0
8475,2789765,317696,-11,18.0,13.0,Active,0,0
8476,1419532,155079,-6,24.0,20.0,Active,0,0
8477,1472740,317457,-5,6.0,4.0,Active,0,0
8478,1840863,300823,-2,60.0,55.0,Active,0,0
8479,2157715,156912,-10,37.0,10.0,Active,0,0
8480,1562726,305356,-8,36.0,28.0,Active,0,0
8481,1095877,436501,-6,48.0,43.0,Active,0,0
8482,2065606,347398,-3,24.0,20.0,Active,0,0
8483,2271415,422597,-5,48.0,35.0,Active,0,0
8484,2157715,156912,-2,37.0,2.0,Active,0,0
8485,1110680,188276,-4,60.0,50.0,Active,0,0
8486,2020265,233315,-2,18.0,6.0,Active,0,0
8487,1861355,223832,-2,18.0,9.0,Active,0,0
8488,1665565,271335,-2,12.0,9.0,Active,0,0
8489,2054060,143905,-2,48.0,45.0,Active,0,0
8490,1191922,156937,-1,48.0,36.0,Active,0,0
8491,2334656,156177,-2,18.0,5.0,Active,0,0
8492,2702270,127198,-1,12.0,1.0,Active,0,0
8493,1672732,130771,-4,18.0,10.0,Active,0,0
8494,1212755,363642,-3,24.0,6.0,Active,0,0
8495,2825079,108584,-4,6.0,4.0,Active,0,0
8496,2421587,319948,-3,24.0,12.0,Active,0,0
8497,2378845,286163,-4,12.0,8.0,Active,0,0
8498,1525488,438648,-2,12.0,2.0,Active,0,0
8499,2379004,376881,-2,24.0,1.0,Active,0,0
8500,1419694,187087,-3,36.0,14.0,Active,0,0
8501,2458075,103467,-2,11.0,0.0,Completed,0,0
8502,1844373,295406,-1,24.0,5.0,Active,0,0
8503,1276461,219913,-2,12.0,8.0,Active,0,0
8504,1139837,149582,-4,60.0,49.0,Active,0,0
8505,2710305,187154,-2,24.0,13.0,Active,0,0
8506,2539588,366526,-4,18.0,6.0,Active,0,0
8507,1416514,325254,-4,18.0,5.0,Active,0,0
8508,1736484,403135,-2,24.0,9.0,Active,0,0
8509,2701486,171781,-4,48.0,44.0,Active,0,0
8510,2727192,211850,-1,6.0,2.0,Active,0,0
8511,1232705,372584,-2,36.0,23.0,Active,0,0
8512,1648478,265755,-1,36.0,19.0,Active,0,0
8513,2090284,151937,-1,60.0,48.0,Active,0,0
8514,1067224,125111,-4,48.0,30.0,Active,0,0
8515,1745581,260435,-4,12.0,10.0,Active,0,0
8516,1356457,154571,-4,6.0,0.0,Completed,0,0
8517,1938003,389368,-1,48.0,16.0,Active,0,0
8518,2424197,456008,-3,6.0,1.0,Active,0,0
8519,2156731,404811,-2,48.0,36.0,Active,0,0
8520,2154869,191907,-3,12.0,0.0,Active,0,0
8521,1328117,301067,-2,6.0,0.0,Completed,0,0
8522,2435311,344683,-3,48.0,27.0,Active,0,0
8523,1939827,307213,-2,48.0,35.0,Active,0,0
8524,2546688,180158,-4,24.0,13.0,Active,0,0
8525,1344182,289864,-2,48.0,39.0,Active,0,0
8526,1159993,287574,-4,12.0,9.0,Active,0,0
8527,2697088,131005,-3,5.0,1.0,Active,0,0
8528,1026493,110703,-2,6.0,3.0,Active,0,0
8529,1153329,371457,-3,6.0,0.0,Active,0,0
8530,1848391,318385,-4,24.0,14.0,Active,0,0
8531,1729667,349306,-3,24.0,4.0,Active,0,0
8532,2748694,339736,-3,24.0,16.0,Active,0,0
8533,1552267,451861,-2,12.0,10.0,Active,0,0
8534,1396262,345118,-3,6.0,1.0,Active,0,0
8535,1017099,177563,-1,24.0,5.0,Active,0,0
8536,1230005,180773,-4,12.0,9.0,Active,0,0
8537,1850552,176218,-3,12.0,4.0,Active,0,0
8538,1143316,443266,-3,36.0,11.0,Active,0,0
8539,2495259,127389,-2,6.0,2.0,Active,0,0
8540,1104155,108584,-4,24.0,13.0,Active,0,0
8541,2479052,345989,-3,24.0,12.0,Active,0,0
8542,2357580,386990,-2,24.0,4.0,Active,0,0
8543,2414183,352198,-4,18.0,8.0,Active,0,0
8544,1989532,325121,-3,36.0,8.0,Active,0,0
8545,1515323,186591,-2,6.0,3.0,Active,0,0
8546,1481176,383178,-3,60.0,47.0,Active,0,0
8547,2725828,418346,-11,36.0,16.0,Active,0,0
8548,2235784,392382,-10,48.0,42.0,Active,0,0
8549,2283025,358519,-8,54.0,43.0,Active,0,0
8550,2328174,244876,-12,24.0,0.0,Completed,0,0
8551,2013647,181535,-12,6.0,6.0,Active,0,0
8552,1129956,174182,-10,6.0,0.0,Completed,0,0
8553,2522114,382492,-9,12.0,5.0,Active,0,0
8554,1179688,378255,-9,12.0,5.0,Active,0,0
8555,1729478,250733,-10,36.0,17.0,Active,0,0
8556,1002649,432493,-16,12.0,7.0,Active,0,0
8557,1084011,117197,-10,12.0,8.0,Active,0,0
8558,1084318,149755,-8,60.0,56.0,Active,0,0
8559,1364470,239711,-10,36.0,31.0,Active,0,0
8560,1344118,446447,-13,18.0,10.0,Active,0,0
8561,1230075,192107,-8,6.0,6.0,Active,0,0
8562,1251100,426884,-11,6.0,0.0,Active,0,0
8563,1768533,206061,-18,24.0,19.0,Active,0,0
8564,2107551,320623,-8,6.0,2.0,Active,0,0
8565,1212442,124801,-14,24.0,7.0,Active,0,0
8566,1368469,408164,-10,6.0,0.0,Completed,0,0
8567,1493113,140018,-17,12.0,11.0,Active,0,0
8568,2618225,390361,-18,24.0,22.0,Active,0,0
8569,2030002,280202,-10,36.0,34.0,Active,0,0
8570,1738944,258854,-8,60.0,53.0,Active,0,0
8571,2189295,210479,-12,12.0,10.0,Active,0,0
8572,2073841,124763,-11,24.0,22.0,Active,0,0
8573,2383781,154150,-12,48.0,41.0,Active,0,0
8574,2775835,312997,-17,36.0,16.0,Active,0,0
8575,1785430,173683,-13,36.0,16.0,Active,0,0
8576,2234496,415098,-11,36.0,27.0,Active,0,0
8577,2571008,252837,-12,5.0,0.0,Completed,0,0
8578,1697766,416716,-16,12.0,0.0,Completed,0,0
8579,2075366,431724,-9,12.0,0.0,Completed,0,0
8580,1302571,195865,-12,48.0,40.0,Active,0,0
8581,2764653,419447,-9,48.0,45.0,Active,0,0
8582,2801008,241199,-16,36.0,32.0,Active,0,0
8583,1693779,119575,-11,24.0,5.0,Active,0,0
8584,1586003,367818,-15,48.0,29.0,Active,0,0
8585,2776275,412456,-17,12.0,11.0,Active,0,0
8586,2286976,323767,-9,24.0,2.0,Active,0,0
8587,2730998,373268,-11,36.0,33.0,Active,0,0
8588,1959078,303753,-12,23.0,4.0,Active,0,0
8589,1575772,321172,-12,12.0,0.0,Completed,0,0
8590,1719895,241926,-12,54.0,36.0,Active,0,0
8591,1193988,433949,-15,12.0,3.0,Active,0,0
8592,1982861,408776,-9,12.0,3.0,Active,0,0
8593,1652789,349826,-8,36.0,31.0,Active,0,0
8594,1856354,280307,-10,18.0,7.0,Active,0,0
8595,1915403,385684,-9,12.0,4.0,Active,0,0
8596,1011034,219527,-13,30.0,24.0,Active,0,0
8597,2648665,272838,-10,24.0,15.0,Active,0,0
8598,2252789,253001,-11,12.0,1.0,Active,0,0
8599,1691139,262580,-11,30.0,6.0,Active,0,0
8600,1568934,347097,-18,12.0,0.0,Completed,0,0
8601,2465903,367971,-18,48.0,45.0,Active,0,0
8602,2765955,329049,-16,36.0,32.0,Active,0,0
8603,2598531,265784,-15,6.0,5.0,Active,0,0
8604,2600540,189500,-11,12.0,3.0,Active,0,0
8605,2140827,334710,-16,12.0,7.0,Active,0,0
8606,1923793,320348,-11,12.0,7.0,Active,0,0
8607,2767854,343232,-11,12.0,6.0,Active,0,0
8608,1684155,297991,-8,6.0,1.0,Active,0,0
8609,2818524,244598,-10,36.0,32.0,Active,0,0
8610,2305133,240228,-16,4.0,0.0,Completed,0,0
8611,2701713,336205,-9,12.0,7.0,Active,0,0
8612,1644099,456171,-9,12.0,8.0,Active,0,0
8613,2045612,189580,-13,10.0,6.0,Active,0,0
8614,1639721,344103,-16,12.0,10.0,Active,0,0
8615,1050849,178509,-17,24.0,20.0,Active,0,0
8616,2307782,153019,-13,24.0,20.0,Active,0,0
8617,2214475,441126,-10,18.0,14.0,Active,0,0
8618,1673098,329775,-17,10.0,6.0,Active,0,0
8619,1053084,378465,-10,10.0,7.0,Active,0,0
8620,2316019,261322,-9,10.0,7.0,Active,0,0
8621,1976675,248978,-18,4.0,4.0,Active,0,0
8622,1661239,146728,-12,6.0,6.0,Active,0,0
8623,1395526,252844,-11,18.0,16.0,Active,0,0
8624,1667137,280876,-8,10.0,9.0,Active,0,0
8625,1027436,143333,-15,10.0,5.0,Active,0,0
8626,1540223,412409,-11,10.0,5.0,Active,0,0
8627,2266144,381504,-8,4.0,1.0,Active,0,0
8628,1875083,429575,-16,6.0,4.0,Active,0,0
8629,1112804,251721,-10,,,Signed,0,0
8630,1377645,197046,-8,6.0,6.0,Active,0,0
8631,2069937,324595,-17,24.0,24.0,Active,0,0
8632,1619266,187139,-14,12.0,12.0,Active,0,0
8633,1585884,185436,-16,10.0,10.0,Active,0,0
8634,1489481,267456,-14,24.0,24.0,Active,0,0
8635,1705405,212106,-15,24.0,24.0,Active,0,0
8636,1368238,424443,-14,6.0,6.0,Active,0,0
8637,2661821,452371,-11,4.0,4.0,Signed,0,0
8638,1234085,283442,-9,10.0,10.0,Active,0,0
8639,2346411,264498,-8,,,Signed,0,0
8640,1921398,132764,-12,24.0,19.0,Active,0,0
8641,1644982,400279,-8,10.0,10.0,Active,0,0
8642,1683640,238936,-11,20.0,20.0,Active,0,0
8643,1827128,435224,-11,10.0,10.0,Active,0,0
8644,2275719,340830,-9,10.0,10.0,Active,0,0
8645,2173534,114105,-9,10.0,10.0,Active,0,0
8646,1721272,420824,-9,10.0,10.0,Active,0,0
8647,2313511,440755,-12,5.0,1.0,Active,0,0
8648,1213855,218075,-11,10.0,9.0,Active,0,0
8649,1673200,372744,-12,6.0,3.0,Active,0,0
8650,2465316,379253,-11,12.0,8.0,Active,0,0
8651,2174786,355252,-11,12.0,9.0,Active,0,0
8652,2674334,256865,-16,12.0,9.0,Active,0,0
8653,1449473,208927,-9,12.0,9.0,Active,0,0
8654,1510079,439701,-9,10.0,6.0,Active,0,0
8655,1543804,301193,-10,12.0,8.0,Active,0,0
8656,2770110,148591,-9,6.0,4.0,Active,0,0
8657,1210765,389581,-15,6.0,4.0,Active,0,0
8658,1557528,169960,-17,24.0,22.0,Active,0,0
8659,2394104,320318,-11,24.0,22.0,Active,0,0
8660,1078568,436065,-11,24.0,19.0,Active,0,0
8661,1667020,335775,-17,10.0,7.0,Active,0,0
8662,2226964,302796,-8,24.0,22.0,Active,0,0
8663,2030550,274711,-16,10.0,8.0,Active,0,0
8664,2426553,409146,-8,12.0,7.0,Active,0,0
8665,2169226,262192,-8,10.0,8.0,Active,0,0
8666,2211813,379270,-9,12.0,7.0,Active,0,0
8667,2110100,139964,-12,24.0,22.0,Active,0,0
8668,2439360,390061,-17,24.0,22.0,Active,0,0
8669,2412933,338943,-12,6.0,4.0,Active,0,0
8670,2481846,282330,-12,24.0,19.0,Active,0,0
8671,2395275,190277,-13,10.0,8.0,Active,0,0
8672,2053755,310441,-12,12.0,9.0,Active,0,0
8673,1383481,227968,-17,8.0,4.0,Active,0,0
8674,1181346,141104,-14,12.0,7.0,Active,0,0
8675,2102733,280812,-9,10.0,7.0,Active,0,0
8676,2428102,274409,-18,18.0,17.0,Active,0,0
8677,1111028,120435,-34,10.0,6.0,Active,0,0
8678,2481687,348600,-39,12.0,8.0,Active,0,0
8679,1641450,113358,-32,10.0,6.0,Active,0,0
8680,2751852,251338,-32,10.0,6.0,Active,0,0
8681,1165741,429281,-33,10.0,6.0,Active,0,0
8682,2627431,133867,-33,36.0,32.0,Active,0,0
8683,2153063,300392,-41,36.0,32.0,Active,0,0
8684,1181823,359164,-36,12.0,11.0,Active,0,0
8685,2272067,208796,-42,6.0,6.0,Active,0,0
8686,1937283,287362,-32,6.0,5.0,Active,0,0
8687,1954466,208665,-36,12.0,12.0,Active,0,0
8688,2363917,248401,-33,10.0,6.0,Active,0,0
8689,2134902,287800,-38,8.0,4.0,Active,0,0
8690,2589443,199535,-34,5.0,1.0,Active,0,0
8691,1923374,141211,-35,18.0,14.0,Active,0,0
8692,1590070,422874,-34,12.0,8.0,Active,1,1
8693,1423308,203476,-42,6.0,5.0,Active,0,0
8694,2668751,381662,-36,10.0,6.0,Active,0,0
8695,1625127,292544,-42,12.0,10.0,Active,0,0
8696,1873737,352867,-33,10.0,9.0,Active,0,0
8697,1153157,366979,-36,4.0,4.0,Active,0,0
8698,1435277,279652,-41,4.0,0.0,Completed,0,0
8699,1845931,289610,-35,,,Signed,0,0
8700,1208026,175503,-39,,,Signed,0,0
8701,1949709,145047,-36,36.0,36.0,Active,0,0
8702,1998251,445381,-32,8.0,8.0,Active,0,0
8703,1815643,439670,-34,10.0,5.0,Active,0,0
8704,2024335,223564,-34,10.0,7.0,Active,0,0
8705,2719546,418846,-33,8.0,5.0,Active,0,0
8706,1693098,405858,-42,12.0,11.0,Active,0,0
8707,1831511,163431,-40,6.0,5.0,Active,0,0
8708,1409923,437177,-39,18.0,17.0,Active,0,0
8709,2704067,344058,-34,12.0,10.0,Active,0,0
8710,1201674,255888,-38,10.0,9.0,Active,0,0
8711,1891361,190359,-33,6.0,5.0,Active,0,0
8712,1745768,277870,-35,12.0,11.0,Active,0,0
8713,1139406,349933,-36,10.0,9.0,Active,0,0
8714,2220715,424245,-42,10.0,10.0,Active,0,0
8715,1931774,265201,-35,18.0,17.0,Active,0,0
8716,2466953,195925,-32,10.0,8.0,Active,0,0
8717,1258662,237365,-40,18.0,18.0,Active,0,0
8718,1125584,246949,-40,10.0,9.0,Active,0,0
8719,2378033,129967,-35,5.0,0.0,Completed,0,0
8720,1367415,177744,-34,6.0,3.0,Active,0,0
8721,2561460,105740,-42,8.0,5.0,Active,0,0
8722,2058110,216375,-33,12.0,10.0,Active,0,0
8723,1384433,248437,-33,36.0,33.0,Active,0,0
8724,2105459,192092,-33,10.0,7.0,Active,0,0
8725,1005180,450656,-34,10.0,5.0,Active,0,0
8726,1326547,204735,-36,6.0,3.0,Active,0,0
8727,2211274,366396,-41,8.0,5.0,Active,0,0
8728,2446112,440388,-32,10.0,6.0,Active,0,0
8729,2263076,292676,-37,36.0,36.0,Active,0,0
8730,2235573,279721,-34,36.0,33.0,Active,0,0
8731,2049960,439205,-41,12.0,12.0,Active,0,0
8732,1747410,349395,-36,10.0,10.0,Active,0,0
8733,1639079,201793,-32,12.0,8.0,Active,0,0
8734,2803651,258602,-32,10.0,10.0,Signed,0,0
8735,2561113,255485,-40,8.0,8.0,Active,0,0
8736,2705664,151012,-41,12.0,12.0,Active,0,0
8737,1059146,367688,-35,10.0,7.0,Active,0,0
8738,1430638,115188,-36,6.0,5.0,Active,0,0
8739,1678510,162664,-33,12.0,10.0,Active,0,0
8740,1773001,138365,-33,12.0,7.0,Active,0,0
8741,2696935,377221,-35,2.0,0.0,Completed,0,0
8742,2110797,263490,-34,10.0,5.0,Active,0,0
8743,2183913,401864,-34,12.0,7.0,Active,0,0
8744,1050404,212756,-5,48.0,45.0,Active,0,0
8745,2428188,172022,-5,12.0,9.0,Active,0,0
8746,1125873,266261,-10,48.0,43.0,Active,0,0
8747,2638505,313256,-4,6.0,5.0,Active,0,0
8748,2028805,169565,-3,18.0,15.0,Active,0,0
8749,1953992,296674,-9,5.0,0.0,Completed,0,0
8750,2153839,166867,-2,18.0,13.0,Active,0,0
8751,1059625,299617,-2,60.0,54.0,Active,0,0
8752,1577132,206586,-2,49.0,20.0,Active,0,0
8753,2821631,296260,-7,24.0,22.0,Active,0,0
8754,1241798,430959,-9,6.0,4.0,Active,0,0
