,SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
7990,349442,5724137,Active,currency 1,-934,0,903.0,,24950.25,0,1696500.0,1049490.0,0.0,0.0,Consumer credit,-22,
7991,366238,5724138,Active,currency 1,-363,0,186.0,,,0,2334753.0,1020712.5,0.0,0.0,Consumer credit,-20,
7992,366238,5724139,Closed,currency 1,-2450,0,-2140.0,-2126.0,,0,153049.5,,,0.0,Consumer credit,-2126,
7993,366238,5724141,Active,currency 1,-449,0,281.0,,0.0,0,67971.6,29286.0,0.0,0.0,Consumer credit,-15,
7994,144204,5724142,Active,currency 1,-258,0,828.0,,,0,135000.0,0.0,0.0,0.0,Credit card,-39,
7995,264960,5724148,Closed,currency 1,-2218,0,-1639.0,-1975.0,0.0,0,109407.51,0.0,0.0,0.0,Consumer credit,-1975,
7996,264960,5724149,Closed,currency 1,-2587,0,-2219.0,-2219.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-1392,
7997,264960,5724150,Active,currency 1,-212,0,1010.0,,,0,675000.0,0.0,0.0,0.0,Credit card,-63,
7998,264960,5724151,Closed,currency 1,-285,0,811.0,-242.0,,0,2070000.0,0.0,0.0,0.0,Mortgage,-180,
7999,264960,5724152,Active,currency 1,-242,0,854.0,,,0,2070000.0,1700919.0,0.0,0.0,Consumer credit,-63,
8000,264960,5724154,Closed,currency 1,-693,0,-511.0,-591.0,,0,181800.0,0.0,,0.0,Consumer credit,-586,
8001,149216,5724158,Active,currency 1,-1460,0,-257.0,,,0,225000.0,226723.5,0.0,0.0,Credit card,-17,
8002,149216,5724159,Active,currency 1,-306,0,1520.0,,,0,1462500.0,1316083.5,0.0,0.0,Consumer credit,-17,
8003,149216,5724160,Closed,currency 1,-2505,0,-2198.0,-1813.0,16713.0,0,161235.0,,,0.0,Consumer credit,-1809,
8004,407002,5724161,Active,currency 1,-2436,0,-1705.0,,,0,117306.0,117306.0,0.0,0.0,Credit card,-2433,
8005,407002,5724162,Active,currency 1,-2436,0,-2222.0,,,0,101443.5,0.0,0.0,0.0,Consumer credit,-1667,
8006,187579,5724163,Closed,currency 1,-2449,0,-2083.0,-1860.0,0.0,0,129006.0,0.0,0.0,0.0,Consumer credit,-1859,
8007,180999,5724164,Active,currency 1,-946,0,-368.0,,0.0,0,135900.0,10170.0,0.0,0.0,Consumer credit,-610,
8008,180999,5724166,Active,currency 1,-706,0,1071.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-616,
8009,180999,5724168,Active,currency 1,-692,0,1132.0,,0.0,0,135000.0,129453.84,5546.16,0.0,Credit card,-449,
8010,180999,5724169,Closed,currency 1,-2504,0,-677.0,-1000.0,,0,495000.0,0.0,0.0,0.0,Consumer credit,-526,
8011,180999,5724170,Closed,currency 1,-2189,0,-1640.0,-1643.0,,0,157500.0,0.0,0.0,0.0,Consumer credit,-526,
8012,180999,5724171,Active,currency 1,-586,0,1240.0,,0.0,0,573979.5,473044.68,0.0,0.0,Consumer credit,-7,
8013,180999,5724172,Active,currency 1,-275,0,91.0,,0.0,0,74790.0,27436.5,0.0,0.0,Consumer credit,-22,
8014,306104,5724173,Closed,currency 1,-1063,0,35.0,-817.0,,0,85500.0,0.0,0.0,0.0,Consumer credit,-817,
8015,306104,5724174,Closed,currency 1,-1071,0,25.0,-822.0,,0,175500.0,,,0.0,Consumer credit,-818,
8016,306104,5724175,Closed,currency 1,-1194,0,-98.0,-1090.0,0.0,0,193500.0,0.0,0.0,0.0,Consumer credit,-1085,
8017,306104,5724176,Active,currency 1,-711,0,384.0,,0.0,0,171000.0,100806.39,0.0,0.0,Consumer credit,-22,
8018,303504,5724177,Active,currency 1,-2746,2625,-2565.0,,0.0,0,29862.9,270.0,0.0,0.0,Consumer credit,-1562,
8019,303504,5724178,Active,currency 1,-2681,0,-1578.0,,3600.0,0,180000.0,-38.295,90038.295,0.0,Credit card,-611,
8020,208677,5724181,Closed,currency 1,-1119,0,-23.0,-388.0,,0,238365.0,0.0,0.0,0.0,Consumer credit,-368,
8021,208677,5724182,Closed,currency 1,-1462,0,12913.0,-868.0,,0,90000.0,0.0,0.0,0.0,Credit card,-847,
8022,208677,5724183,Closed,currency 1,-2342,0,-1249.0,-1609.0,,0,67500.0,0.0,0.0,0.0,Consumer credit,-1303,
8023,208677,5724184,Active,currency 1,-496,0,499.0,,,0,225000.0,126243.0,0.0,0.0,Consumer credit,-16,
8024,208677,5724186,Closed,currency 1,-594,0,136.0,-396.0,,0,90000.0,0.0,,0.0,Consumer credit,-395,
8025,208677,5724187,Closed,currency 1,-45,0,-29.0,-4.0,,0,4500.0,0.0,,0.0,Microloan,-4,
8026,351818,5724188,Closed,currency 1,-1763,0,-1552.0,-924.0,,0,45000.0,,,0.0,Consumer credit,-921,
8027,351818,5724189,Active,currency 1,-2404,0,1751.0,,0.0,0,2655000.0,2089599.3,0.0,0.0,Mortgage,-7,
8028,351818,5724190,Closed,currency 1,-816,0,-97.0,-97.0,0.0,0,54000.0,0.0,0.0,0.0,Credit card,-91,
8029,351818,5724191,Active,currency 1,-89,0,999.0,,0.0,0,90000.0,12597.03,77402.97,0.0,Credit card,-7,
8030,356064,5724195,Closed,currency 1,-2308,0,-2123.0,-2094.0,,0,24579.0,0.0,0.0,0.0,Consumer credit,-789,
8031,356064,5724196,Closed,currency 1,-2251,0,31174.0,-2072.0,,0,49050.0,0.0,0.0,0.0,Credit card,-492,
8032,356064,5724197,Closed,currency 1,-1972,0,-1242.0,-1949.0,,0,135000.0,0.0,0.0,0.0,Consumer credit,-918,
8033,356064,5724198,Closed,currency 1,-1482,0,-1176.0,-1176.0,,0,34308.0,0.0,0.0,0.0,Consumer credit,-1173,
8034,356064,5724199,Closed,currency 1,-2307,0,-2123.0,-2123.0,,0,24579.0,0.0,,0.0,Consumer credit,-1723,
8035,356064,5724200,Closed,currency 1,-1076,0,-787.0,-787.0,,0,664650.0,0.0,,0.0,Consumer credit,-776,
8036,356064,5724201,Active,currency 1,-262,0,,,,0,135000.0,0.0,,0.0,Credit card,-45,
8037,356064,5724202,Active,currency 1,-844,0,70.0,,,0,315000.0,51255.0,,0.0,Consumer credit,-21,
8038,356064,5724203,Active,currency 1,-844,0,,,,0,1109250.0,816916.5,,0.0,Car loan,-25,
8039,356064,5724204,Active,currency 1,-148,0,583.0,,0.0,0,197235.0,172363.5,0.0,0.0,Consumer credit,-22,
8040,136062,5724205,Closed,currency 1,-1540,0,-992.0,-1257.0,,0,180000.0,0.0,0.0,0.0,Consumer credit,-645,
8041,136062,5724206,Active,currency 1,-88,0,277.0,,,0,247500.0,228568.5,0.0,0.0,Consumer credit,-34,
8042,344251,5724208,Active,currency 1,-67,0,159.0,,,0,67500.0,61600.5,0.0,0.0,Credit card,-24,
8043,344251,5724209,Active,currency 1,-397,0,700.0,,0.0,0,135000.0,134676.225,323.775,0.0,Credit card,-7,
8044,344251,5724210,Active,currency 1,-244,0,303.0,,0.0,0,318772.125,186359.13,0.0,0.0,Consumer credit,-10,
8045,437925,5724211,Active,currency 1,-191,0,539.0,,,0,233100.0,200542.5,0.0,0.0,Consumer credit,-57,
8046,242856,5724213,Closed,currency 1,-2726,0,-1608.0,-1480.0,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-1480,
8047,242856,5724214,Closed,currency 1,-2545,0,-2210.0,-2239.0,0.0,0,31701.6,0.0,0.0,0.0,Consumer credit,-2239,
8048,242856,5724215,Closed,currency 1,-2344,0,-2007.0,-2036.0,0.0,0,30535.65,0.0,0.0,0.0,Consumer credit,-2036,
8049,242856,5724216,Closed,currency 1,-1481,0,-1116.0,-1145.0,0.0,0,199786.275,0.0,0.0,0.0,Consumer credit,-1145,
8050,242856,5724217,Active,currency 1,-1481,0,-755.0,,0.0,0,4500.0,0.0,4500.0,0.0,Credit card,-629,
8051,242856,5724219,Active,currency 1,-1504,0,-150.0,,,0,270000.0,209551.5,0.0,0.0,Credit card,-11,
8052,242856,5724220,Closed,currency 1,-1230,0,-681.0,-1063.0,,0,135000.0,0.0,,0.0,Consumer credit,-1062,
8053,242856,5724222,Closed,currency 1,-2230,0,-1865.0,-1953.0,,0,72630.0,0.0,,0.0,Consumer credit,-1951,
8054,242856,5724223,Closed,currency 1,-2519,0,-1971.0,-1971.0,,0,79380.0,0.0,,0.0,Consumer credit,-1969,
8055,242856,5724224,Closed,currency 1,-895,0,,-542.0,,0,337500.0,,,0.0,Credit card,-542,
8056,242856,5724225,Closed,currency 1,-1123,0,-27.0,-542.0,,0,337500.0,312619.5,,0.0,Consumer credit,-542,
8057,242856,5724226,Closed,currency 1,-1054,0,-323.0,-321.0,,0,252000.0,0.0,,0.0,Consumer credit,-319,
8058,242856,5724227,Active,currency 1,-1641,0,185.0,,,0,180000.0,0.0,,0.0,Credit card,-58,
8059,242856,5724228,Active,currency 1,-542,0,1284.0,,,0,582642.0,,,0.0,Consumer credit,-23,
8060,242856,5724229,Closed,currency 1,-2721,0,-2415.0,-2415.0,0.0,0,23789.07,,,0.0,Consumer credit,-560,
8061,242856,5724230,Closed,currency 1,-2373,0,-2069.0,-1704.0,6655.05,0,22455.0,0.0,0.0,0.0,Consumer credit,-1704,
8062,242856,5724231,Active,currency 1,-642,0,10315.0,,0.0,0,11250.0,,,0.0,Credit card,-24,
8063,423015,5724234,Closed,currency 1,-1702,0,-1427.0,-1425.0,,0,143964.0,0.0,0.0,0.0,Consumer credit,-737,
8064,423015,5724235,Closed,currency 1,-1896,0,,-1484.0,,0,0.0,0.0,0.0,0.0,Credit card,-1482,
8065,423015,5724236,Closed,currency 1,-2760,0,-2610.0,-2637.0,,0,15165.0,0.0,,0.0,Consumer credit,-2521,
8066,423015,5724237,Closed,currency 1,-1701,0,-1427.0,-1427.0,,0,143964.0,0.0,,0.0,Consumer credit,-1422,
8067,423015,5724238,Closed,currency 1,-1896,0,-1490.0,-1393.0,,0,72855.0,0.0,,0.0,Credit card,-1393,
8068,423015,5724239,Closed,currency 1,-1615,0,-1280.0,-924.0,,0,50773.5,,,0.0,Consumer credit,-921,
8069,423015,5724240,Closed,currency 1,-1445,0,-717.0,-672.0,,0,180000.0,,,0.0,Consumer credit,-669,
8070,423015,5724241,Closed,currency 1,-2890,0,-2678.0,-2678.0,0.0,0,26001.0,0.0,0.0,0.0,Consumer credit,-2676,
8071,423015,5724242,Closed,currency 1,-2584,0,-2279.0,-1862.0,0.0,0,50017.5,0.0,0.0,0.0,Consumer credit,-1861,
8072,423015,5724244,Active,currency 1,-2406,0,-571.0,,516013.335,0,900000.0,0.0,0.0,0.0,Consumer credit,-56,
8073,423015,5724245,Closed,currency 1,-2200,0,-1651.0,-1804.0,0.0,0,265500.0,0.0,0.0,0.0,Consumer credit,-1487,
8074,423015,5724246,Closed,currency 1,-1486,0,-1302.0,-1425.0,0.0,0,32332.5,0.0,0.0,0.0,Consumer credit,-1425,
8075,423015,5724247,Closed,currency 1,-1318,0,-1014.0,-1014.0,0.0,0,418950.0,0.0,0.0,0.0,Consumer credit,-1014,
8076,147737,5724248,Closed,currency 1,-1124,0,-880.0,-908.0,0.0,0,59357.16,0.0,0.0,0.0,Consumer credit,-908,
8077,147737,5724249,Closed,currency 1,-1417,0,-686.0,-1265.0,,0,307872.0,0.0,0.0,0.0,Consumer credit,-870,
8078,147737,5724250,Closed,currency 1,-1565,0,-833.0,-1412.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-870,
8079,147737,5724251,Active,currency 1,-1287,0,174.0,,,0,540000.0,104701.5,0.0,0.0,Consumer credit,-20,
8080,147737,5724252,Active,currency 1,-985,0,135.0,,,0,558000.0,182745.0,0.0,0.0,Credit card,-5,
8081,407109,5724253,Closed,currency 1,-2316,0,-493.0,-664.0,,0,1928250.0,0.0,0.0,0.0,Car loan,-595,
8082,407109,5724254,Active,currency 1,-501,0,949.0,,,0,180000.0,129217.5,0.0,0.0,Credit card,-144,
8083,407109,5724256,Closed,currency 1,-311,0,-133.0,-133.0,36530.235,0,225000.0,0.0,0.0,0.0,Consumer credit,-133,
8084,425718,5724257,Closed,currency 1,-2741,0,-916.0,-1313.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-125,
8085,425718,5724258,Active,currency 1,-1313,0,513.0,,,0,148500.0,55017.0,0.0,0.0,Consumer credit,-24,
8086,425718,5724259,Active,currency 1,-1066,0,761.0,,,0,148500.0,77931.0,0.0,0.0,Consumer credit,-24,
8087,425718,5724260,Active,currency 1,-1039,0,36.0,,,0,90000.0,82723.5,0.0,0.0,Credit card,-24,
8088,425718,5724261,Active,currency 1,-1159,0,668.0,,,0,202500.0,96993.0,0.0,0.0,Consumer credit,-24,
8089,425718,5724262,Active,currency 1,-870,0,956.0,,,0,265500.0,180225.0,0.0,0.0,Consumer credit,-24,
8090,425718,5724264,Active,currency 1,-1143,837,-837.0,,8.415,0,22815.0,0.0,0.0,8.415,Consumer credit,-148,
8091,184310,5724266,Closed,currency 1,-1274,0,553.0,-237.0,0.0,0,900000.0,,,0.0,Consumer credit,-237,
8092,184310,5724267,Closed,currency 1,-1265,0,9695.0,-915.0,0.0,0,463500.0,,,0.0,Credit card,-915,
8093,184310,5724268,Active,currency 1,-241,0,1585.0,,0.0,0,1125000.0,,,0.0,Consumer credit,-31,
8094,184310,5724269,Active,currency 1,-210,0,10747.0,,0.0,0,483750.0,,,0.0,Credit card,-42,
8095,374904,5724270,Closed,currency 1,-1546,0,-995.0,-720.0,,0,279000.0,0.0,,0.0,Consumer credit,-717,
8096,374904,5724271,Closed,currency 1,-1543,0,-447.0,-720.0,9325.215,0,279000.0,0.0,0.0,0.0,Consumer credit,-720,
8097,374904,5724272,Active,currency 1,-1470,0,357.0,,17199.0,0,459000.0,,,0.0,Consumer credit,-35,
8098,374904,5724274,Active,currency 1,-720,0,374.0,,0.0,0,472500.0,216140.04,0.0,0.0,Consumer credit,-22,
8099,341572,5724275,Closed,currency 1,-1140,0,-44.0,-469.0,,0,351000.0,0.0,0.0,0.0,Consumer credit,-14,
8100,341572,5724276,Active,currency 1,-1074,0,6.0,,,0,270000.0,0.0,0.0,0.0,Credit card,-14,
8101,341572,5724277,Closed,currency 1,-2567,0,-740.0,-1139.0,,0,225000.0,0.0,0.0,0.0,Consumer credit,-14,
8102,341572,5724278,Active,currency 1,-425,0,671.0,,,0,900000.0,631930.5,0.0,0.0,Consumer credit,-14,
8103,245484,5724279,Closed,currency 1,-2073,0,-1799.0,-1804.0,,0,27657.0,0.0,0.0,0.0,Consumer credit,-1487,
8104,245484,5724280,Active,currency 1,-776,0,,,,0,112500.0,,,0.0,Credit card,-9,
8105,245484,5724281,Active,currency 1,-256,0,840.0,,,0,175500.0,,,0.0,Consumer credit,-9,
8106,287976,5724283,Closed,currency 1,-823,0,-458.0,-458.0,,0,131409.0,0.0,0.0,0.0,Consumer credit,-57,
8107,287976,5724284,Closed,currency 1,-979,0,-674.0,-674.0,,0,113229.0,0.0,0.0,0.0,Consumer credit,-57,
8108,287976,5724285,Closed,currency 1,-1363,0,-1181.0,-1182.0,,0,63180.0,0.0,0.0,0.0,Consumer credit,-1182,
8109,253987,5724286,Closed,currency 1,-531,0,-396.0,-396.0,0.0,0,150885.495,0.0,0.0,0.0,Consumer credit,-396,
8110,253987,5724287,Closed,currency 1,-495,0,-389.0,-389.0,0.0,1,67500.0,0.0,67500.0,0.0,Credit card,-389,
8111,253987,5724288,Active,currency 1,-189,0,541.0,,0.0,0,452261.295,351863.91,0.0,0.0,Consumer credit,-10,
8112,111270,5724289,Active,currency 1,-1019,0,67.0,,,0,45000.0,0.0,0.0,0.0,Credit card,-63,
8113,111270,5724290,Active,currency 1,-1039,0,788.0,,,0,2700000.0,1576516.5,0.0,0.0,Consumer credit,-63,
8114,390927,5724291,Closed,currency 1,-2225,0,-2041.0,-2041.0,0.0,0,18378.0,0.0,0.0,0.0,Consumer credit,-2034,
8115,153523,5724292,Closed,currency 1,-2485,0,-2119.0,-2119.0,,0,98010.0,0.0,,0.0,Consumer credit,-2117,
8116,153523,5724294,Closed,currency 1,-2763,0,-2613.0,-2583.0,3796.2,0,19218.735,,,0.0,Consumer credit,-698,
8117,153523,5724296,Closed,currency 1,-530,0,-347.0,-347.0,0.0,0,225000.0,0.0,0.0,0.0,Consumer credit,-347,
8118,153523,5724297,Closed,currency 1,-402,0,-326.0,-326.0,0.0,0,23729.67,0.0,0.0,0.0,Consumer credit,-326,
8119,153523,5724298,Active,currency 1,-321,0,226.0,,0.0,0,425029.5,178391.925,0.0,0.0,Consumer credit,-5,
8120,441739,5724299,Closed,currency 1,-1282,0,-1099.0,-1099.0,0.0,0,33719.4,0.0,0.0,0.0,Consumer credit,-36,
8121,108935,5724302,Closed,currency 1,-909,0,-819.0,-819.0,,0,83250.0,0.0,0.0,0.0,Consumer credit,-687,
8122,108935,5724304,Closed,currency 1,-1118,0,-934.0,-934.0,0.0,0,80536.5,0.0,0.0,0.0,Consumer credit,-934,
8123,445842,5724307,Closed,currency 1,-2725,0,-2603.0,-2631.0,0.0,0,21467.07,0.0,0.0,0.0,Consumer credit,-2631,
8124,445842,5724308,Closed,currency 1,-2497,0,-2191.0,-2185.0,,0,54013.5,0.0,0.0,0.0,Consumer credit,-789,
8125,445842,5724309,Closed,currency 1,-2209,0,-1722.0,-1722.0,,0,107842.5,0.0,0.0,0.0,Consumer credit,-1698,
8126,445842,5724310,Active,currency 1,-286,0,812.0,,,0,1936647.0,1548756.0,0.0,0.0,Car loan,-25,
8127,445842,5724312,Closed,currency 1,-903,0,-777.0,-777.0,0.0,0,43159.5,,,0.0,Consumer credit,-775,
8128,114886,5724315,Closed,currency 1,-1753,0,-1602.0,-1604.0,,0,33939.0,0.0,0.0,0.0,Consumer credit,-1489,
8129,355377,5724317,Closed,currency 1,-1769,0,-1434.0,-1463.0,0.0,0,37033.2,0.0,0.0,0.0,Consumer credit,-1463,
8130,355377,5724318,Closed,currency 1,-1197,0,-983.0,-1011.0,0.0,0,71730.36,0.0,0.0,0.0,Consumer credit,-1011,
8131,355377,5724319,Closed,currency 1,-2800,0,-974.0,-1791.0,,0,270000.0,0.0,0.0,0.0,Consumer credit,-535,
8132,355377,5724321,Closed,currency 1,-973,0,128.0,-367.0,,0,0.0,0.0,0.0,0.0,Credit card,-290,
8133,355377,5724322,Closed,currency 1,-1777,0,49.0,-1011.0,,0,450000.0,0.0,0.0,0.0,Consumer credit,-14,
8134,355377,5724324,Active,currency 1,-1007,0,820.0,,,0,531000.0,301477.5,0.0,0.0,Consumer credit,-14,
8135,355377,5724325,Closed,currency 1,-1742,0,-1377.0,-924.0,,0,36450.0,,,0.0,Consumer credit,-921,
8136,355377,5724326,Closed,currency 1,-859,0,-189.0,-159.0,,0,225000.0,,,0.0,Consumer credit,-153,
8137,160140,5724327,Closed,currency 1,-2604,0,-2481.0,-2503.0,6914.475,0,19762.65,0.0,0.0,0.0,Consumer credit,-2480,
8138,160140,5724329,Active,currency 1,-1638,0,-536.0,,,0,180000.0,92916.0,0.0,0.0,Credit card,-12,
8139,160140,5724330,Active,currency 1,-854,0,248.0,,,0,522000.0,399730.5,0.0,0.0,Credit card,-57,
8140,160140,5724331,Active,currency 1,-510,0,1316.0,,,0,990000.0,833742.0,0.0,0.0,Consumer credit,-34,
8141,160140,5724333,Closed,currency 1,-1791,0,-695.0,-696.0,,0,450000.0,,,0.0,Consumer credit,-180,
8142,160140,5724334,Active,currency 1,-384,0,31174.0,,,0,675000.0,573111.0,,0.0,Credit card,-15,
8143,160140,5724336,Closed,currency 1,-2446,0,9159.0,-611.0,40608.0,1,225000.0,,,0.0,Credit card,-611,
8144,160140,5724337,Active,currency 1,-1001,0,,,10381.5,0,135000.0,39591.0,95409.0,0.0,Credit card,-17,
8145,311139,5724338,Closed,currency 1,-412,0,-206.0,-206.0,6359.76,1,47568.69,0.0,0.0,0.0,Consumer credit,-206,
8146,311139,5724339,Active,currency 1,-145,0,38.0,,7015.5,0,47568.69,24457.185,0.0,0.0,Consumer credit,-56,
8147,376197,5724344,Closed,currency 1,-2882,0,-2547.0,-2575.0,0.0,0,81729.0,0.0,0.0,0.0,Consumer credit,-2575,
8148,376197,5724345,Closed,currency 1,-2575,0,-2240.0,-2268.0,0.0,0,55935.45,0.0,0.0,0.0,Consumer credit,-2268,
8149,376197,5724346,Closed,currency 1,-2575,0,-2362.0,-2389.0,0.0,0,29160.0,0.0,0.0,0.0,Consumer credit,-2389,
8150,376197,5724347,Closed,currency 1,-2436,0,-2293.0,-2289.0,,0,23328.0,0.0,0.0,0.0,Consumer credit,-2278,
8151,376197,5724348,Closed,currency 1,-1642,0,184.0,-686.0,,0,222547.5,0.0,0.0,0.0,Consumer credit,-583,
8152,376197,5724351,Closed,currency 1,-1101,0,-917.0,-201.0,,0,22761.0,0.0,,0.0,Consumer credit,-201,
8153,339305,5724353,Closed,currency 1,-267,0,-146.0,-146.0,,0,251662.5,0.0,,0.0,Consumer credit,-134,
8154,339305,5724354,Closed,currency 1,-168,0,-46.0,-46.0,,0,240043.5,0.0,,0.0,Consumer credit,-36,
8155,248748,5724355,Active,currency 1,-319,0,1071.0,,,0,67500.0,46026.0,0.0,0.0,Credit card,-27,
8156,303200,5724356,Closed,currency 1,-1210,0,618.0,-720.0,,0,1007302.5,0.0,0.0,0.0,Consumer credit,-710,
8157,303200,5724357,Active,currency 1,-539,0,3124.0,,,0,1642500.0,1524744.0,0.0,0.0,Mortgage,-7,
8158,278160,5724359,Closed,currency 1,-2797,0,-971.0,-1587.0,,0,247500.0,0.0,0.0,0.0,Consumer credit,-906,
8159,278160,5724360,Active,currency 1,-742,0,584.0,,,0,522000.0,3069.0,0.0,0.0,Credit card,-18,
8160,278160,5724361,Active,currency 1,-335,0,761.0,,,0,1350000.0,1056762.0,0.0,0.0,Consumer credit,-20,
8161,363003,5724365,Closed,currency 1,-2674,0,-2278.0,-2335.0,4954.725,0,29539.98,0.0,0.0,0.0,Consumer credit,-2335,
8162,363003,5724366,Active,currency 1,-2572,0,-1455.0,,0.0,0,67500.0,0.0,0.0,0.0,Credit card,-624,
8163,363003,5724367,Closed,currency 1,-2282,0,-1978.0,-1937.0,,0,41112.0,0.0,0.0,0.0,Consumer credit,-1931,
8164,387727,5724371,Closed,currency 1,-2756,0,-2544.0,-2604.0,0.0,0,59044.5,0.0,0.0,0.0,Consumer credit,-2604,
8165,387727,5724372,Active,currency 1,-110,0,74.0,,0.0,0,225000.0,113934.375,0.0,0.0,Consumer credit,-19,
8166,211764,5724379,Active,currency 1,-541,0,220.0,,0.0,0,270188.28,0.0,0.0,0.0,Consumer credit,-532,
8167,211764,5724380,Active,currency 1,-541,0,1224.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-538,
8168,211764,5724381,Active,currency 1,-332,0,737.0,,,0,180000.0,173353.5,0.0,0.0,Credit card,-27,
8169,211764,5724382,Active,currency 1,-410,0,1051.0,,,0,481500.0,393588.0,0.0,0.0,Consumer credit,-27,
8170,211764,5724383,Active,currency 1,-228,0,1233.0,,,0,916560.0,831415.5,0.0,0.0,Consumer credit,-27,
8171,211764,5724386,Closed,currency 1,-2497,0,-2131.0,-2126.0,0.0,0,77089.5,,,0.0,Consumer credit,-2125,
8172,211764,5724387,Closed,currency 1,-415,0,-200.0,-200.0,0.0,0,58455.0,0.0,0.0,0.0,Consumer credit,-197,
8173,192595,5724388,Closed,currency 1,-2440,0,-2104.0,-2130.0,2115.0,0,18980.55,0.0,0.0,0.0,Consumer credit,-2103,
8174,192595,5724389,Closed,currency 1,-2187,0,-1853.0,-1866.0,13185.0,0,118485.0,0.0,0.0,0.0,Consumer credit,-1854,
8175,192595,5724390,Closed,currency 1,-1817,0,-694.0,-1486.0,0.0,0,135000.0,0.0,0.0,0.0,Credit card,-1471,
8176,192595,5724391,Closed,currency 1,-925,0,-590.0,-615.0,9630.0,0,80676.0,0.0,0.0,0.0,Consumer credit,-589,
8177,192595,5724392,Closed,currency 1,-1419,0,-686.0,-686.0,,0,107757.0,0.0,0.0,0.0,Consumer credit,-686,
8178,192595,5724393,Closed,currency 1,-346,0,-42.0,-42.0,0.0,0,33680.925,0.0,0.0,0.0,Consumer credit,-42,
8179,412502,5724394,Active,currency 1,-87,0,280.0,,0.0,0,24107.13,20237.94,0.0,0.0,Consumer credit,-37,
8180,451738,5724396,Active,currency 1,-539,0,1288.0,,,0,1260000.0,1034455.5,0.0,0.0,Consumer credit,-12,
8181,451738,5724397,Closed,currency 1,-2835,0,-2531.0,-2531.0,0.0,0,126000.0,0.0,0.0,0.0,Consumer credit,-2531,
8182,451738,5724398,Active,currency 1,-1560,0,266.0,,0.0,0,495000.0,102595.5,0.0,0.0,Consumer credit,-7,
8183,179048,5724399,Closed,currency 1,-1106,0,-922.0,-917.0,,0,107685.0,0.0,0.0,0.0,Consumer credit,-916,
8184,179048,5724400,Closed,currency 1,-1011,0,-920.0,-861.0,,0,49320.0,,,0.0,Consumer credit,-858,
8185,179048,5724401,Closed,currency 1,-446,0,-359.0,-359.0,0.0,0,38193.75,0.0,0.0,0.0,Consumer credit,-359,
8186,275600,5724402,Active,currency 1,-77,0,106.0,,0.0,0,60210.0,42093.0,0.0,0.0,Consumer credit,-14,
8187,340874,5724403,Closed,currency 1,-2395,0,-2182.0,-2242.0,106.92,0,17352.99,0.0,0.0,0.0,Consumer credit,-2242,
8188,340874,5724405,Active,currency 1,-800,0,890.0,,0.0,0,0.0,0.0,0.0,0.0,Credit card,-618,
8189,340874,5724406,Closed,currency 1,-410,0,-226.0,-378.0,0.0,0,51676.83,0.0,0.0,0.0,Consumer credit,-373,
8190,340874,5724407,Closed,currency 1,-1337,0,-1155.0,-1152.0,,0,67698.0,0.0,0.0,0.0,Consumer credit,-1153,
8191,340874,5724408,Active,currency 1,-1214,0,979.0,,,0,135000.0,120271.5,0.0,0.0,Credit card,-17,
8192,340874,5724409,Active,currency 1,-1277,0,549.0,,,0,634500.0,266179.5,0.0,0.0,Consumer credit,-17,
8193,340874,5724410,Closed,currency 1,-1309,0,-1008.0,-924.0,,0,161073.0,,,0.0,Consumer credit,-921,
8194,114100,5724411,Active,currency 1,-259,0,106.0,,0.0,0,80959.5,80959.5,0.0,0.0,Consumer credit,-171,
8195,114100,5724412,Closed,currency 1,-250,0,480.0,-63.0,,0,217093.5,,,0.0,Consumer credit,-63,
8196,428451,5724416,Active,currency 1,-1501,0,-1136.0,,0.0,0,98100.0,0.0,0.0,0.0,Consumer credit,-1136,
8197,428451,5724417,Closed,currency 1,-1497,0,-1132.0,-1152.0,0.0,0,122625.0,21474.0,0.0,0.0,Consumer credit,-1193,
8198,390782,5724424,Closed,currency 1,-2439,0,-2103.0,-2132.0,0.0,0,25724.25,0.0,0.0,0.0,Consumer credit,-2132,
8199,390782,5724425,Closed,currency 1,-2042,0,-1830.0,-1859.0,0.0,0,33760.26,0.0,0.0,0.0,Consumer credit,-1859,
8200,390782,5724426,Active,currency 1,-399,0,-215.0,,0.0,0,49659.48,18057.375,0.0,0.0,Consumer credit,-172,
8201,390782,5724427,Closed,currency 1,-1024,0,-657.0,-663.0,,0,100215.0,0.0,0.0,0.0,Consumer credit,-662,
8202,390782,5724428,Sold,currency 1,-1232,0,-927.0,,,0,73696.5,,,0.0,Consumer credit,-251,
