,SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
2754242,1683048,100080,1.0,10,-1412.0,-1410.0,8669.385,8669.385
2755315,1461368,100040,1.0,13,-647.0,-644.0,18984.24,12759.12
2756814,1843384,100011,0.0,55,-676.0,-676.0,563.355,563.355
2761763,1874778,100056,1.0,43,-876.0,-891.0,21678.705,21678.705
2763144,1207842,100087,1.0,5,-444.0,-444.0,6797.16,6797.16
2763430,2088496,100044,1.0,14,-1939.0,-1942.0,22962.33,22962.33
2764051,1029269,100039,1.0,2,-1736.0,-1768.0,5074.29,5074.29
2764365,1528842,100061,3.0,24,-77.0,-75.0,33697.53,33697.53
2766208,2462742,100007,1.0,8,-1526.0,-1526.0,3601.53,3601.53
2766338,1271192,100025,1.0,1,-2029.0,-2035.0,7159.545,7159.545
2766881,1102586,100084,1.0,2,-955.0,-984.0,3824.37,3824.37
2767556,2137382,100042,0.0,114,-198.0,-198.0,32.85,32.85
2767818,1786922,100041,1.0,3,-2610.0,-2605.0,3268.485,3268.485
2768093,1112703,100009,1.0,4,-1441.0,-1445.0,9845.01,9845.01
2769430,2628319,100082,0.0,21,-2297.0,-2323.0,6750.0,6750.0
2769631,1843384,100011,0.0,6,-2076.0,-2088.0,9000.0,9000.0
2771131,1595956,100100,0.0,60,-1551.0,-1551.0,320.13,320.13
2771895,2396755,100003,1.0,3,-2250.0,-2260.0,6737.31,6737.31
2773292,1940724,100007,1.0,8,-866.0,-867.0,22678.785,22678.785
2774304,2570592,100073,1.0,16,-426.0,-428.0,55973.295,55973.295
2774960,2467922,100069,1.0,8,-963.0,-963.0,17250.795,17250.795
2775269,2604725,100042,1.0,1,-1214.0,-1218.0,38934.18,38934.18
2776417,1914954,100028,0.0,35,-727.0,-726.0,11250.0,8100.0
2776784,1198431,100035,1.0,10,-1458.0,-1458.0,12001.86,12001.86
2777181,2672015,100090,1.0,8,-856.0,-864.0,5859.18,5859.18
2779082,2038692,100013,0.0,74,-1201.0,-1201.0,274.32,274.32
2779569,2339761,100063,1.0,6,-573.0,-572.0,24650.1,501.435
2780595,2614080,100092,1.0,7,-543.0,-549.0,5197.005,5197.005
2784085,2384838,100037,1.0,5,-389.0,-404.0,17813.25,17813.25
2784280,1233905,100087,1.0,6,-228.0,-228.0,16632.405,16632.405
2784329,1914954,100028,0.0,44,-574.0,-588.0,7926.3,4275.0
2784724,2558764,100085,1.0,2,-1114.0,-1126.0,4550.265,4550.265
2785201,1038818,100002,1.0,11,-265.0,-284.0,9251.775,9251.775
2786372,1060558,100048,0.0,32,-459.0,-459.0,1754.235,1754.235
2787346,1361907,100073,1.0,5,-637.0,-638.0,19196.73,19196.73
2787716,2480304,100012,4.0,12,-147.0,-155.0,32183.37,32183.37
2787990,1856124,100086,0.0,12,-2127.0,-2141.0,5625.0,5625.0
2789018,1843384,100011,0.0,58,-586.0,-586.0,563.355,563.355
2789806,2426800,100047,1.0,3,-1377.0,-1377.0,11117.7,11117.7
2791355,2378725,100078,1.0,8,-676.0,-676.0,24345.855,24345.855
2791488,1194857,100061,1.0,21,-79.0,-117.0,44223.12,779.04
2791633,1561428,100099,1.0,6,-1074.0,-1092.0,3719.07,3719.07
2795044,1361907,100073,1.0,6,-607.0,-609.0,19196.73,19196.73
2796717,2628319,100082,0.0,12,-2496.0,-2496.0,20250.0,20250.0
2797732,1108226,100073,1.0,2,-2324.0,-2327.0,20143.98,20143.98
2799211,1025031,100078,1.0,12,-1234.0,-1247.0,11508.3,11508.3
2799896,2137382,100042,0.0,57,-1599.0,-1612.0,4500.0,4500.0
2802532,2833536,100067,0.0,54,-1347.0,-1347.0,168.345,168.345
2803422,1557583,100043,0.0,22,-653.0,-653.0,1407.6,1407.6
2803822,2628319,100082,0.0,34,-2028.0,-2028.0,3.69,3.69
2805273,1843384,100011,0.0,63,-433.0,-433.0,563.355,563.355
2805701,2500673,100035,1.0,1,-747.0,-750.0,37279.665,37279.665
2806002,2038692,100013,0.0,11,-2574.0,-2574.0,10305.0,10305.0
2806894,1595956,100100,0.0,53,-1644.0,-1662.0,4500.0,4500.0
2807337,1560053,100049,1.0,1,-2395.0,-2400.0,4543.11,4543.11
2807990,1595956,100100,0.0,68,-1309.0,-1309.0,320.13,320.13
2810641,1843384,100011,0.0,39,-1164.0,-1164.0,563.355,563.355
2810899,2349489,100010,1.0,6,-889.0,-899.0,27463.41,27463.41
2811130,2570592,100073,1.0,23,-216.0,-217.0,55973.295,55973.295
2811497,1251047,100016,1.0,2,-987.0,-1002.0,14480.46,14480.46
2812795,1709863,100036,1.0,10,-95.0,-105.0,6551.415,6551.415
2812983,1914954,100028,0.0,73,-58.0,-58.0,11250.0,11250.0
2813139,1595956,100100,0.0,94,-851.0,-851.0,483.345,483.345
2814824,1856124,100086,0.0,39,-1305.0,-1309.0,5625.0,5625.0
2816997,2495675,100005,1.0,2,-676.0,-711.0,4813.2,4813.2
2817961,1223113,100046,1.0,14,-119.0,-120.0,28390.635,28390.635
2823263,2480304,100012,3.0,2,-447.0,-456.0,5242.86,5242.86
2823745,2829726,100028,2.0,9,-1533.0,-1541.0,5897.52,5897.52
2824235,1941379,100066,1.0,7,-99.0,-111.0,9400.05,9400.05
2828178,2244872,100069,1.0,1,-1525.0,-1538.0,11628.18,11628.18
2830590,1944776,100054,1.0,2,-1185.0,-1197.0,6582.87,6582.87
2832981,2243829,100012,1.0,1,-1641.0,-1645.0,3012.075,3012.075
2834697,2396758,100100,1.0,3,-619.0,-665.0,35157.825,35157.825
2834966,1941379,100066,1.0,9,-39.0,-53.0,9400.05,9400.05
2835236,2551852,100066,1.0,4,-528.0,-539.0,10729.44,10729.44
2836077,2378725,100078,1.0,7,-706.0,-707.0,24345.855,24345.855
2836907,1944776,100054,1.0,1,-1215.0,-1220.0,6582.87,6582.87
2838690,2052027,100045,2.0,23,-327.0,-328.0,50444.73,50444.73
2840333,2604725,100042,1.0,12,-884.0,-914.0,38934.18,38934.18
2840673,1390161,100090,1.0,4,-467.0,-472.0,24172.65,24172.65
2841063,1038818,100002,1.0,5,-445.0,-468.0,9251.775,9251.775
2841469,2038692,100013,0.0,67,-1414.0,-1414.0,274.32,274.32
2841569,1585092,100089,1.0,5,-1641.0,-1685.0,13657.455,0.18
2842806,1845095,100052,2.0,5,-311.0,-314.0,8467.785,8467.785
2843060,1955764,100064,1.0,10,-307.0,-313.0,2144.61,2144.61
2843436,1683048,100080,1.0,3,-1622.0,-1623.0,8669.385,8669.385
2843730,1305890,100093,1.0,2,-1840.0,-1848.0,10663.875,10663.875
2844784,1390369,100034,3.0,2,-539.0,-541.0,13888.98,13888.98
2847466,1561428,100099,1.0,7,-1044.0,-1092.0,3719.07,3719.07
2847866,2001242,100007,2.0,9,-594.0,-602.0,16509.6,16509.6
2847953,1874778,100056,1.0,21,-1536.0,-1560.0,21678.705,45.675
2848764,2001242,100007,2.0,16,-384.0,-390.0,16509.6,16509.6
2850562,2835799,100025,1.0,2,-1001.0,-1008.0,23833.575,23833.575
2850975,1182112,100049,1.0,2,-356.0,-364.0,7801.155,7801.155
2851093,1856124,100086,0.0,22,-1823.0,-1802.0,5625.0,5625.0
2851150,1461079,100014,1.0,4,-723.0,-722.0,11567.475,11567.475
2854372,1643959,100042,1.0,1,-1901.0,-1902.0,18619.245,18619.245
2855344,1193310,100009,1.0,4,-1390.0,-1399.0,17341.605,17341.605
2855827,1955764,100064,1.0,14,-187.0,-221.0,2144.61,2144.61
2857348,2558997,100091,1.0,3,-528.0,-543.0,7078.95,7078.95
2857846,1035321,100047,1.0,5,-2481.0,-2489.0,4586.895,4586.895
2859607,2037234,100033,1.0,5,-698.0,-681.0,5542.92,5428.62
2859818,1430602,100011,1.0,10,-2207.0,-2225.0,14614.335,9000.0
2861062,1914954,100028,0.0,36,-696.0,-695.0,10084.05,6750.0
2861063,1914954,100028,0.0,13,-1092.0,-1092.0,3535.56,3535.56
2863100,1359598,100009,1.0,3,-2878.0,-2887.0,6155.28,6155.28
2863936,1108870,100013,1.0,5,-122.0,-131.0,4742.415,4718.835
2864457,1595956,100100,0.0,42,-1948.0,-1963.0,4500.0,4500.0
2865125,1084766,100066,1.0,2,-390.0,-419.0,12382.65,12382.65
2865248,2349489,100010,1.0,4,-949.0,-963.0,27463.41,27463.41
2866108,2829726,100028,2.0,8,-1563.0,-1567.0,5897.52,5897.52
2866389,2628319,100082,0.0,33,-2052.0,-2028.0,656.19,302.31
2867573,1294812,100020,1.0,2,-411.0,-419.0,8779.77,8779.77
2870463,2134202,100055,1.0,11,-453.0,-459.0,11150.595,11150.595
2870650,2794143,100011,1.0,6,-1009.0,-1017.0,31295.25,31295.25
2871121,2055750,100070,1.0,8,-1127.0,-1135.0,13879.26,13879.26
2871134,1137041,100044,1.0,6,-2420.0,-2428.0,12088.8,12088.8
2873989,2829726,100028,2.0,4,-1683.0,-1693.0,5897.52,5897.52
2874909,1528842,100061,3.0,4,-677.0,-695.0,34431.48,34431.48
2875049,2052027,100045,2.0,15,-567.0,-568.0,50444.73,50444.73
2875924,1865796,100013,1.0,7,-1769.0,-1803.0,6538.185,6538.185
2877899,1973524,100021,1.0,4,-2682.0,-2667.0,2709.45,2709.45
2879241,1716930,100042,1.0,10,-1405.0,-1411.0,20150.55,20150.55
2879811,1108591,100100,1.0,10,-199.0,-203.0,5184.585,5184.585
2879959,2454202,100023,2.0,4,-142.0,-166.0,231819.525,231819.525
2880590,2542713,100068,1.0,2,-101.0,-111.0,7761.465,7761.465
2881441,1557583,100043,0.0,33,-462.0,-472.0,16876.125,16875.0
2883790,2038692,100013,0.0,46,-1933.0,-1960.0,410.985,410.985
2885165,2137382,100042,0.0,104,-502.0,-502.0,32.85,32.85
2886660,2119973,100007,1.0,3,-2266.0,-2263.0,1834.29,1834.29
2886876,1843384,100011,0.0,27,-1438.0,-1443.0,9000.0,9000.0
2887617,1366912,100048,1.0,5,-164.0,-166.0,57466.53,57466.53
2888038,2628319,100082,0.0,3,-2602.0,-2615.0,6750.0,6750.0
2888114,2415992,100093,1.0,11,-1703.0,-1706.0,2449.215,2449.215
2888636,2672015,100090,1.0,10,-796.0,-804.0,5859.18,5859.18
2891393,2137382,100042,0.0,47,-1752.0,-1764.0,4500.0,4500.0
2895279,1670175,100035,1.0,17,-917.0,-943.0,22857.75,118.08
2895972,1102533,100100,1.0,6,-608.0,-621.0,13782.465,13782.465
2896947,2833536,100067,0.0,74,-750.0,-750.0,5625.0,5625.0
2897476,1594297,100013,1.0,13,-466.0,-461.0,23153.985,23126.805
2897543,2038692,100013,0.0,85,-864.0,-864.0,274.32,274.32
2898019,1026256,100054,1.0,6,-105.0,-118.0,10349.91,10349.91
2898889,2137382,100042,0.0,67,-1448.0,-1469.0,4500.0,4500.0
2899155,2396758,100100,1.0,10,-409.0,-414.0,35157.825,35157.825
2901098,1219930,100035,1.0,5,-1922.0,-1923.0,5413.365,5413.365
2901515,1557583,100043,0.0,26,-598.0,-598.0,3137.76,3137.76
2902475,1843384,100011,0.0,17,-1742.0,-1745.0,9000.0,9000.0
2903746,2824473,100016,1.0,13,-935.0,-938.0,7124.04,7124.04
2903756,1814975,100054,1.0,2,-786.0,-792.0,8589.6,8589.6
2905866,1585092,100089,1.0,1,-1761.0,-1783.0,13657.455,13657.455
2905970,2037234,100033,1.0,3,-758.0,-782.0,5542.92,2.16
2906774,1596605,100075,0.0,6,-207.0,-207.0,6053.535,6053.535
2907668,1251047,100016,1.0,1,-1017.0,-1032.0,14480.46,14480.46
2908499,2651825,100071,1.0,12,-1211.0,-1221.0,10097.595,10097.595
2913105,2396758,100100,1.0,1,-679.0,-689.0,35157.825,35157.825
2914108,1636219,100056,1.0,8,-2582.0,-2582.0,13502.385,13502.385
2914564,1366913,100048,1.0,3,-368.0,-419.0,46850.265,46850.265
2914955,2712661,100072,1.0,1,-94.0,-95.0,14111.1,67500.0
2914956,2712661,100072,2.0,1,-94.0,-95.0,53388.9,67500.0
2916455,1557583,100043,0.0,15,-735.0,-728.0,21475.62,21475.62
2916765,2467922,100069,1.0,9,-933.0,-931.0,17250.795,10652.4
2916989,1390161,100090,1.0,8,-347.0,-354.0,24172.65,24172.65
2918658,1390161,100090,1.0,1,-557.0,-559.0,24172.65,24172.65
2919310,2038692,100013,0.0,14,-2540.0,-2540.0,2522.205,2522.205
2920287,1212261,100053,1.0,6,-170.0,-174.0,10720.35,10720.35
2921414,1461079,100014,1.0,12,-483.0,-513.0,11547.27,3032.775
2922036,1856124,100086,0.0,10,-2158.0,-2171.0,5625.0,5625.0
2922338,2052027,100045,2.0,3,-927.0,-933.0,50444.73,50444.73
2923708,1843384,100011,0.0,65,-372.0,-372.0,563.355,563.355
2926011,2164190,100012,2.0,21,-202.0,-247.0,11057.535,11057.535
2926261,1461079,100014,1.0,7,-633.0,-628.0,11567.475,10322.325
2927635,2087567,100081,1.0,1,-2484.0,-2495.0,6075.63,6075.63
2927752,1677977,100078,1.0,37,-172.0,-173.0,19548.81,19548.81
2928552,1856124,100086,0.0,80,-239.0,-239.0,414.54,414.54
2932408,1030188,100069,1.0,10,-731.0,-749.0,30174.435,30174.435
2932658,2327930,100038,1.0,11,-487.0,-497.0,11100.6,11100.6
2933180,2704445,100018,2.0,7,-787.0,-796.0,94694.355,94694.355
2933465,2137382,100042,0.0,11,-2329.0,-2347.0,4500.0,4500.0
2936295,2447872,100027,1.0,2,-734.0,-745.0,28077.57,28077.57
2936423,2628319,100082,0.0,25,-2205.0,-2210.0,6750.0,6750.0
2937001,1209367,100049,0.0,11,-72.0,-72.0,562.725,562.725
2937757,1260276,100074,1.0,4,-2592.0,-2596.0,3995.595,3995.595
2938103,1874778,100056,1.0,14,-1746.0,-1739.0,21678.705,21633.03
2938618,2833536,100067,0.0,37,-1652.0,-1667.0,2250.0,2250.0
2938644,1595956,100100,0.0,61,-1521.0,-1521.0,320.13,320.13
2939030,2794143,100011,1.0,25,-439.0,-437.0,31295.25,30628.935
2939253,1595956,100100,0.0,12,-2618.0,-2632.0,4500.0,4500.0
2939311,2339761,100063,1.0,15,-303.0,-301.0,24650.1,24548.625
2939965,1233905,100087,1.0,2,-348.0,-354.0,16632.405,16632.405
2940043,1562063,100017,1.0,20,-11.0,-21.0,11783.52,11783.52
2942112,2492683,100043,1.0,21,-589.0,-713.0,10363.275,10363.275
2942726,1231722,100083,1.0,23,-108.0,-105.0,11915.1,8169.3
2943814,1548007,100061,1.0,12,-861.0,-875.0,26184.825,26184.825
2945192,2794143,100011,1.0,28,-349.0,-373.0,31295.25,1280.565
2945333,2803221,100045,1.0,13,-1100.0,-1101.0,9011.61,9011.61
2947179,2613879,100008,1.0,2,-579.0,-590.0,25309.575,25309.575
2947351,1585092,100089,1.0,3,-1701.0,-1719.0,13657.455,13657.455
2947786,1187878,100034,2.0,4,-167.0,-189.0,61969.77,61969.77
2947982,2829726,100028,2.0,10,-1503.0,-1512.0,5897.52,5897.52
2948564,2754687,100067,1.0,7,-811.0,-816.0,9222.3,9222.3
2948719,1856124,100086,0.0,64,-726.0,-726.0,414.54,414.54
2949114,1461079,100014,1.0,8,-603.0,-628.0,11567.475,1602.675
2949947,1595956,100100,0.0,43,-1917.0,-1897.0,4500.0,4500.0
2952771,2833536,100067,0.0,90,-466.0,-477.0,2250.0,2250.0
2953980,1108870,100013,1.0,6,-92.0,-103.0,4741.245,4741.245
2954273,1157409,100097,1.0,7,-2222.0,-2262.0,6744.825,6744.825
2954783,2824473,100016,1.0,17,-815.0,-815.0,7124.04,7124.04
2955152,1260276,100074,1.0,9,-2442.0,-2440.0,3995.595,3995.595
2956576,1361907,100073,1.0,3,-697.0,-696.0,19196.73,19196.73
2956870,1189316,100025,1.0,12,-1339.0,-1330.0,23833.575,23830.65
2959097,2007057,100009,1.0,2,-247.0,-256.0,7500.735,7500.735
2966093,1108226,100073,1.0,9,-2114.0,-2120.0,20143.98,20143.98
2967205,1562063,100017,1.0,5,-461.0,-476.0,11783.52,11783.52
2967396,1595956,100100,0.0,2,-2842.0,-2842.0,9000.0,9000.0
2967662,2001242,100007,1.0,5,-714.0,-724.0,16509.6,16509.6
2969390,2769249,100017,1.0,7,-2218.0,-2222.0,16967.295,16967.295
2969818,2378725,100078,1.0,10,-616.0,-616.0,24345.855,24345.855
2970369,2037234,100033,1.0,9,-578.0,-553.0,5542.92,3210.3
2970530,1786922,100041,1.0,2,-2640.0,-2636.0,3268.485,3268.485
2970692,1189316,100025,1.0,16,-1219.0,-1209.0,23833.575,23830.65
2972014,1223113,100046,1.0,6,-359.0,-360.0,28390.635,28390.635
2972630,1914954,100028,0.0,67,-244.0,-244.0,1.17,1.17
2974093,2137382,100042,0.0,8,-2404.0,-2404.0,9000.0,9000.0
2974094,2137382,100042,0.0,62,-1550.0,-1550.0,4500.0,4500.0
2977185,1137041,100044,1.0,12,-2240.0,-2341.0,12088.8,12088.8
2979107,1390161,100090,1.0,3,-497.0,-499.0,24172.65,24172.65
2982945,2769249,100017,1.0,6,-2248.0,-2251.0,16967.295,16967.295
2983676,2087567,100081,1.0,8,-2274.0,-2291.0,6075.63,6075.63
2984508,1251047,100016,1.0,15,-597.0,-609.0,14480.46,14476.5
2986767,1233905,100087,1.0,8,-168.0,-175.0,16632.405,16632.405
2987911,2747908,100092,1.0,3,-2133.0,-2142.0,3492.675,3492.675
2988081,2833536,100067,0.0,84,-595.0,-595.0,6750.0,6750.0
2991176,2833536,100067,0.0,93,-418.0,-418.0,42435.0,42435.0
2991643,1207842,100087,1.0,6,-414.0,-417.0,6796.125,6796.125
2992155,1387636,100092,1.0,4,-1241.0,-1301.0,2511.225,2511.225
2993084,1025031,100078,1.0,17,-1084.0,-1084.0,11508.3,11508.3
2993584,1025031,100078,1.0,36,-514.0,-512.0,11508.3,11508.3
2994683,1189316,100025,1.0,18,-1159.0,-1188.0,23860.125,2.925
2995105,1595956,100100,0.0,69,-1248.0,-1275.0,4500.0,4500.0
2995182,2038692,100013,0.0,66,-1445.0,-1445.0,274.32,274.32
2996748,2769249,100017,1.0,5,-2278.0,-2283.0,16967.295,16967.295
2998836,2628319,100082,0.0,52,-1518.0,-1518.0,69.39,69.39
3004578,2001242,100007,2.0,11,-534.0,-542.0,16509.6,16509.6
3005317,2415992,100093,1.0,5,-1883.0,-1888.0,2449.215,2449.215
3007933,2440070,100061,1.0,2,-1005.0,-1024.0,12826.44,12826.44
3009235,1692033,100007,1.0,10,-74.0,-75.0,16037.64,16037.64
3010935,2037234,100033,1.0,6,-668.0,-611.0,5542.92,81.54
3011161,2088496,100044,1.0,6,-2179.0,-2220.0,22962.33,22962.33
3011185,2833536,100067,0.0,2,-2565.0,-2562.0,2250.0,2250.0
3011560,1305890,100093,1.0,6,-1720.0,-1727.0,10663.875,10663.875
3017484,2339761,100063,1.0,6,-573.0,-567.0,24650.1,24148.665
3017864,1856124,100086,0.0,79,-270.0,-270.0,414.54,414.54
3020370,2839252,100092,1.0,3,-302.0,-330.0,7049.88,7049.88
3021638,2038692,100013,0.0,8,-2611.0,-2611.0,19125.0,19125.0
3021887,2833536,100067,0.0,20,-2108.0,-2108.0,2250.0,2250.0
3022350,2671884,100099,1.0,9,-530.0,-532.0,20329.11,20329.11
3023186,2628319,100082,0.0,39,-1915.0,-1915.0,29160.0,29160.0
3023701,2495675,100005,1.0,6,-556.0,-585.0,4813.2,4813.2
3023788,2829726,100028,2.0,20,-1203.0,-1204.0,5897.52,5897.52
3023912,2444845,100090,3.0,2,-172.0,-181.0,11338.38,27000.0
3023913,2444845,100090,4.0,2,-172.0,-181.0,15661.62,27000.0
3024317,1084766,100066,1.0,11,-120.0,-126.0,12382.65,12382.65
3025271,1137041,100044,1.0,10,-2300.0,-2341.0,12088.8,12088.8
3027048,2824473,100016,1.0,12,-965.0,-973.0,7124.04,7124.04
3028197,1514530,100087,1.0,5,-836.0,-842.0,10841.85,10841.85
3030699,2378725,100078,1.0,22,-256.0,-257.0,24345.855,24345.855
3032237,2119973,100007,1.0,1,-2326.0,-2318.0,1834.29,1834.29
3032268,1179472,100088,1.0,2,-1475.0,-1500.0,15388.47,15388.47
3033429,2492683,100043,1.0,7,-1009.0,-1018.0,10363.275,10363.275
3035149,2651825,100071,1.0,14,-1151.0,-1161.0,10097.595,10097.595
3037003,2833536,100067,0.0,98,-343.0,-343.0,57.24,57.24
3037487,1413109,100009,1.0,12,-88.0,-90.0,8991.54,8991.54
3037684,1677978,100078,1.0,18,-2272.0,-2276.0,9441.54,9441.54
3038484,1595956,100100,0.0,36,-2070.0,-2065.0,4500.0,4500.0
3038784,1448742,100097,1.0,3,-278.0,-287.0,10080.72,10080.72
3039798,2447872,100027,1.0,1,-764.0,-774.0,28077.57,28077.57
3042473,1251047,100016,1.0,16,-567.0,-543.0,14480.46,3.96
3042653,1709863,100036,1.0,4,-275.0,-293.0,6551.415,6551.415
3042705,1233905,100087,1.0,4,-288.0,-294.0,16632.405,16632.405
3044629,1843384,100011,0.0,19,-1683.0,-1687.0,9000.0,9000.0
3045025,2137382,100042,0.0,3,-2482.0,-2467.0,4500.0,157.5
3045369,2137382,100042,0.0,9,-2360.0,-2375.0,4500.0,4500.0
3047463,2244872,100069,1.0,3,-1465.0,-1475.0,11628.18,11628.18
3047900,1189316,100025,1.0,8,-1459.0,-1490.0,23833.575,2.925
3048684,2604720,100035,2.0,2,-758.0,-777.0,140022.765,140022.765
3048688,1882178,100092,1.0,5,-2235.0,-2258.0,7062.975,7062.975
3050274,1595956,100100,0.0,59,-1582.0,-1582.0,320.13,320.13
3051110,2038692,100013,0.0,95,-561.0,-561.0,274.32,274.32
3051252,2671884,100099,1.0,6,-620.0,-621.0,20329.11,20329.11
3051277,2218188,100008,1.0,1,-339.0,-358.0,17885.835,17885.835
3051999,1366913,100048,2.0,5,-308.0,-314.0,548005.995,548005.995
3052391,1060558,100048,0.0,25,-544.0,-556.0,8012.61,8012.61
3052519,2339761,100063,1.0,5,-603.0,-599.0,24650.1,24248.565
3053026,2314167,100045,1.0,2,-1808.0,-1822.0,8334.405,8334.405
3053198,1620327,100019,1.0,3,-834.0,-870.0,10518.615,10518.615
3053926,1189316,100025,1.0,12,-1339.0,-1362.0,23833.575,2.925
3055246,1914954,100028,0.0,44,-574.0,-576.0,7926.3,3651.3
3057613,2833536,100067,0.0,99,-330.0,-330.0,2250.0,2250.0
3058960,2137382,100042,0.0,117,-106.0,-106.0,32.85,32.85
3059182,2134202,100055,1.0,12,-423.0,-430.0,11111.265,11111.265
3060457,2396755,100003,1.0,1,-2310.0,-2324.0,6737.31,6737.31
3061015,1557583,100043,0.0,31,-493.0,-507.0,17265.645,17265.645
3061372,1716930,100042,1.0,5,-1555.0,-1560.0,20150.55,20150.55
3065839,2137382,100042,0.0,94,-808.0,-808.0,32.85,32.85
3065896,1060558,100048,0.0,44,-198.0,-198.0,1458.27,1458.27
3066549,1366913,100048,1.0,4,-338.0,-350.0,46850.265,46850.265
3067268,1298935,100073,1.0,8,-2457.0,-2493.0,35996.4,35996.4
3067656,1025031,100078,1.0,11,-1264.0,-1268.0,11508.3,11508.3
3067951,1786951,100090,1.0,4,-833.0,-833.0,7543.8,7543.8
3070856,2001242,100007,2.0,15,-414.0,-423.0,16509.6,16509.6
3071323,1557583,100043,0.0,5,-888.0,-897.0,20493.225,20493.225
3072885,1514918,100049,1.0,9,-1210.0,-1239.0,5791.725,3166.2
3074024,1856124,100086,0.0,73,-453.0,-453.0,414.54,414.54
3074904,1102533,100100,1.0,7,-578.0,-584.0,13782.465,13782.465
3074935,1557583,100043,0.0,2,-961.0,-961.0,1281.78,1281.78
3075432,2628319,100082,0.0,19,-2358.0,-2383.0,6750.0,6750.0
3077022,2803221,100045,1.0,12,-1130.0,-1158.0,9011.61,1397.745
3077482,2525901,100093,1.0,2,-2237.0,-2246.0,8002.575,8002.575
3077818,2403448,100095,1.0,1,-564.0,-587.0,5290.695,5290.695
3080410,2572058,100053,1.0,6,-469.0,-471.0,9636.705,9636.705
3081439,2572058,100053,1.0,5,-499.0,-532.0,9636.705,9636.705
3082149,1670175,100035,1.0,13,-1037.0,-1037.0,22857.75,22857.75
3085591,2833536,100067,0.0,52,-1408.0,-1408.0,168.345,168.345
3086319,2704445,100018,2.0,5,-847.0,-859.0,94906.035,94906.035
3087314,1157409,100097,1.0,10,-2132.0,-2156.0,6657.435,6657.435
3088226,2137382,100042,0.0,111,-290.0,-290.0,32.85,32.85
3088800,2449573,100035,1.0,5,-1478.0,-1488.0,6236.82,6236.82
3089848,1108226,100073,1.0,8,-2144.0,-2178.0,20143.98,506.025
3090011,1102533,100100,1.0,10,-488.0,-499.0,13753.26,13753.26
3090231,1025031,100078,1.0,34,-574.0,-574.0,11508.3,11508.3
3090982,1865796,100013,1.0,6,-1799.0,-1834.0,6538.185,6538.185
3093310,2038692,100013,0.0,35,-2114.0,-2126.0,7875.0,7875.0
3093715,2037234,100033,2.0,101,-742.0,-742.0,277.02,277.02
3094935,1060558,100048,0.0,46,-136.0,-136.0,1458.27,1458.27
3095942,1387636,100092,1.0,6,-1181.0,-1236.0,2511.225,2511.225
3098850,2551852,100066,1.0,7,-438.0,-447.0,10729.44,10729.44
3099634,1955764,100064,1.0,8,-367.0,-369.0,2144.61,652.23
3099933,2218188,100008,1.0,9,-99.0,-106.0,17885.835,17885.835
3099936,1940724,100007,1.0,5,-956.0,-955.0,22678.785,22678.785
3100511,2052027,100045,2.0,22,-357.0,-357.0,50444.73,50444.73
3103381,2203713,100080,2.0,19,-436.0,-436.0,19538.19,19538.19
3103494,1461368,100040,1.0,4,-917.0,-917.0,18984.24,18984.24
3107276,1108591,100100,1.0,1,-469.0,-477.0,5184.585,5184.585
3108147,1390369,100034,3.0,3,-509.0,-516.0,13888.98,13888.98
3110716,1596605,100075,0.0,8,-187.0,-187.0,55642.005,55642.005
3111776,2672015,100090,1.0,2,-1036.0,-1046.0,5859.18,5859.18
3112667,1077565,100039,5.0,3,-605.0,-606.0,39812.715,39812.715
3113219,2164190,100012,2.0,18,-292.0,-307.0,11057.535,11057.535
3115767,2480304,100012,3.0,8,-267.0,-307.0,5242.86,5242.86
3116295,2408142,100080,1.0,7,-179.0,-182.0,31778.73,31778.73
3118261,1515914,100016,1.0,8,-2129.0,-2132.0,6042.915,6042.915
3118523,2651825,100071,1.0,10,-1271.0,-1277.0,10097.595,10097.595
3118597,1874778,100056,1.0,27,-1356.0,-1344.0,21678.705,21612.645
3120073,1232720,100049,1.0,3,-503.0,-512.0,6103.305,6103.305
3121816,1060558,100048,0.0,11,-756.0,-762.0,6106.14,6106.14
3122997,2415992,100093,1.0,1,-2003.0,-2008.0,2449.215,2449.215
3123923,1219930,100035,1.0,2,-2012.0,-2016.0,5413.365,5413.365
3123939,2570592,100073,1.0,6,-726.0,-723.0,55973.295,10880.73
3124061,1387636,100092,1.0,9,-1091.0,-1123.0,2511.225,2511.225
3124193,1874778,100056,1.0,1,-2136.0,-2138.0,21678.705,21678.705
3125768,1826250,100056,1.0,2,-2560.0,-2560.0,17504.055,17504.055
3127025,1194857,100061,1.0,1,-679.0,-695.0,44223.12,44223.12
3129725,2712661,100072,3.0,4,-4.0,-7.0,11249.1,11249.1
3132460,1473736,100074,1.0,10,-1366.0,-1377.0,8484.84,8484.84
3134854,2411919,100023,1.0,4,-1729.0,-1740.0,7992.0,7992.0
3136714,1179472,100088,1.0,9,-1265.0,-1275.0,15388.47,15388.47
3138658,1843384,100011,0.0,34,-1257.0,-1286.0,804.195,804.195
3140458,1923010,100037,1.0,6,-2431.0,-2494.0,25520.625,25520.625
