,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
7835,2413338,229535,Consumer loans,17681.445,188032.5,188032.5,0.0,188032.5,SUNDAY,11,Y,1,0.0,,,XAP,Approved,-939,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Country-wide,3268,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-908.0,-578.0,-578.0,-575.0,0.0
7836,2179922,396904,Consumer loans,7273.53,134622.0,161275.5,0.0,134622.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-1782,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,3268,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1747.0,-1057.0,-1387.0,-1383.0,0.0
7837,1078164,282974,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,13,Y,1,,,,XAP,Approved,-298,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,3268,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
7838,2821561,323755,Consumer loans,8247.42,80541.0,80541.0,0.0,80541.0,FRIDAY,15,Y,1,0.0,,,XAP,Approved,-652,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,3268,Consumer electronics,12.0,middle,POS household with interest,365243.0,-621.0,-291.0,-291.0,-286.0,0.0
7839,1308435,327004,Consumer loans,5231.925,116136.0,116136.0,0.0,116136.0,FRIDAY,18,Y,1,0.0,,,XAP,Approved,-383,Cash through the bank,XAP,,New,Medical Supplies,POS,XNA,Country-wide,25,Industry,24.0,low_action,POS others without interest,365243.0,-333.0,357.0,365243.0,365243.0,0.0
7840,1567968,250135,Consumer loans,33075.405,305680.5,311562.0,30568.5,305680.5,MONDAY,15,Y,1,0.0973075345651598,,,XAP,Approved,-870,Cash through the bank,XAP,"Spouse, partner",Refreshed,Photo / Cinema Equipment,POS,XNA,Regional / Local,514,Consumer electronics,12.0,middle,POS household with interest,365243.0,-839.0,-509.0,-629.0,-626.0,0.0
7841,1420042,308233,Cash loans,8545.5,90000.0,90000.0,,90000.0,SATURDAY,10,Y,1,,,,XNA,Approved,-824,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-794.0,-464.0,-674.0,-660.0,0.0
7842,2465853,171916,Consumer loans,3935.34,22275.0,22275.0,0.0,22275.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-720,Cash through the bank,XAP,,Repeater,Photo / Cinema Equipment,POS,XNA,Stone,26,Consumer electronics,6.0,low_normal,POS household with interest,365243.0,-687.0,-537.0,-537.0,-530.0,0.0
7843,2023512,201107,Consumer loans,12953.205,129546.0,116590.5,12955.5,129546.0,MONDAY,17,Y,1,0.1089166571930223,,,XAP,Approved,-2222,Cash through the bank,XAP,Family,Repeater,Audio/Video,POS,XNA,Country-wide,1842,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2188.0,-1918.0,-1918.0,-1914.0,0.0
7844,1613836,434150,Consumer loans,14914.17,94036.5,94036.5,0.0,94036.5,SUNDAY,12,Y,1,0.0,,,XAP,Approved,-2809,Cash through the bank,XAP,,New,Audio/Video,POS,XNA,Country-wide,1842,Consumer electronics,8.0,high,POS household with interest,365243.0,-2776.0,-2566.0,-2566.0,-2557.0,0.0
7845,2842167,394694,Consumer loans,8884.35,118300.5,118300.5,0.0,118300.5,FRIDAY,12,Y,1,0.0,,,XAP,Approved,-2277,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1842,Consumer electronics,24.0,high,POS household with interest,365243.0,-2242.0,-1552.0,-1552.0,-1547.0,0.0
7846,1157275,374781,Consumer loans,2862.63,31455.0,24678.0,9000.0,31455.0,FRIDAY,12,Y,1,0.2910451387201788,,,XAP,Approved,-1652,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,45,Connectivity,12.0,high,POS mobile with interest,365243.0,-1621.0,-1291.0,-1531.0,-1524.0,0.0
7847,1519435,232071,Consumer loans,6712.785,56817.0,56533.5,5683.5,56817.0,FRIDAY,16,Y,1,0.0994880528122246,,,XAP,Approved,-389,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,45,Connectivity,12.0,high,POS mobile with interest,365243.0,-357.0,-27.0,-57.0,-51.0,0.0
7848,2059367,277692,Consumer loans,2631.645,21240.0,21240.0,0.0,21240.0,FRIDAY,11,Y,1,0.0,,,XAP,Refused,-1071,XNA,LIMIT,,Refreshed,Mobile,POS,XNA,Country-wide,20,Connectivity,12.0,high,POS mobile with interest,,,,,,
7849,2660496,433220,Cash loans,49461.21,450000.0,470790.0,,450000.0,THURSDAY,8,Y,1,,,,Car repairs,Approved,-621,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-591.0,-261.0,-321.0,-305.0,1.0
7850,1134137,328200,Cash loans,16600.455,360000.0,426528.0,,360000.0,FRIDAY,14,Y,1,,,,XNA,Approved,-966,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-936.0,474.0,-276.0,-271.0,1.0
7851,2005722,344782,Cash loans,14221.845,135000.0,171409.5,,135000.0,MONDAY,16,Y,1,,,,XNA,Refused,-782,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,,,,,,
7852,1208106,319697,Revolving loans,22500.0,0.0,450000.0,,,WEDNESDAY,11,Y,1,,,,XAP,Approved,-1492,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
7853,1183172,335056,Cash loans,15944.58,135000.0,173839.5,,135000.0,TUESDAY,16,Y,1,,,,XNA,Approved,-749,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,365243.0,-719.0,-209.0,-209.0,-205.0,1.0
7854,2266517,204867,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-315,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7855,1520951,175089,Cash loans,,0.0,0.0,,,SUNDAY,14,Y,1,,,,XNA,Canceled,-228,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7856,2822707,101643,Cash loans,19609.065,135000.0,165226.5,,135000.0,SATURDAY,12,Y,1,,,,Urgent needs,Refused,-864,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,,,,,,
7857,1870629,156293,Revolving loans,13500.0,0.0,270000.0,,,FRIDAY,11,Y,1,,,,XAP,Approved,-792,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-787.0,-744.0,365243.0,365243.0,365243.0,0.0
7858,2742647,423449,Cash loans,,0.0,0.0,,,THURSDAY,14,Y,1,,,,XNA,Canceled,-204,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7859,1896007,212861,Cash loans,18335.025,517500.0,517500.0,,517500.0,FRIDAY,12,Y,1,,,,XNA,Approved,-1111,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,365243.0,-1081.0,689.0,-721.0,-717.0,0.0
7860,1566907,447414,Revolving loans,,0.0,0.0,,,MONDAY,10,Y,1,,,,XAP,Canceled,-58,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
7861,1802759,154520,Cash loans,25512.165,675000.0,790830.0,,675000.0,WEDNESDAY,15,Y,1,,,,Wedding / gift / holiday,Refused,-341,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
7862,1622371,154520,Cash loans,22206.51,675000.0,790830.0,,675000.0,WEDNESDAY,15,Y,1,,,,Wedding / gift / holiday,Refused,-341,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
7863,2585342,310200,Cash loans,46980.0,675000.0,675000.0,,675000.0,MONDAY,19,Y,1,,,,XNA,Approved,-954,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-924.0,-414.0,-414.0,-409.0,0.0
7864,2191194,108694,Cash loans,54367.92,1155871.89,1290138.39,,1155871.89,THURSDAY,14,Y,1,,,,XNA,Approved,-588,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,365243.0,-558.0,852.0,-168.0,-165.0,1.0
7865,2231700,108515,Cash loans,,0.0,0.0,,,TUESDAY,16,Y,1,,,,XNA,Canceled,-241,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7866,2169742,108515,Cash loans,69515.37,1800000.0,1928304.0,,1800000.0,TUESDAY,16,Y,1,,,,XNA,Refused,-241,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_action,Cash X-Sell: low,,,,,,
7867,1249652,238916,Cash loans,14379.48,135000.0,143910.0,,135000.0,WEDNESDAY,10,Y,1,,,,XNA,Approved,-986,XNA,XAP,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-956.0,-626.0,-926.0,-918.0,1.0
7868,1737459,339906,Revolving loans,,0.0,0.0,,,SATURDAY,15,Y,1,,,,XAP,Canceled,-152,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
7869,1862640,351138,Revolving loans,9000.0,180000.0,180000.0,,180000.0,WEDNESDAY,12,Y,1,,,,XAP,Approved,-768,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
7870,1696619,356285,Cash loans,13114.98,112500.0,119925.0,0.0,112500.0,FRIDAY,17,Y,1,0.0,,,XNA,Approved,-2121,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,12.0,high,Cash Street: high,365243.0,-2091.0,-1761.0,-1761.0,-1755.0,1.0
7871,2268085,312656,Cash loans,7659.585,90000.0,98910.0,,90000.0,MONDAY,15,Y,1,,,,XNA,Approved,-1614,Cash through the bank,XAP,,Refreshed,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,18.0,middle,Cash X-Sell: middle,365243.0,-1584.0,-1074.0,-1074.0,-1069.0,1.0
7872,1425643,329454,Consumer loans,16859.745,257283.0,257283.0,0.0,257283.0,WEDNESDAY,14,Y,1,0.0,,,XAP,Approved,-770,XNA,XAP,,New,Homewares,POS,XNA,Country-wide,36,Construction,18.0,low_normal,POS other with interest,365243.0,-727.0,-217.0,-637.0,-633.0,0.0
7873,2018293,306434,Consumer loans,6440.895,61119.0,55003.5,6115.5,61119.0,FRIDAY,14,Y,1,0.1089732399834004,,,XAP,Approved,-2329,Cash through the bank,XAP,Family,New,Photo / Cinema Equipment,POS,XNA,Country-wide,100,Connectivity,12.0,high,POS mobile with interest,365243.0,-2298.0,-1968.0,-1968.0,-1963.0,0.0
7874,2701911,175622,Consumer loans,10126.665,88965.0,91165.5,8896.5,88965.0,FRIDAY,18,Y,1,0.0968309375459942,,,XAP,Approved,-335,XNA,XAP,,Repeater,Computers,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-304.0,26.0,-94.0,-88.0,0.0
7875,1696843,342176,Consumer loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XAP,Canceled,-495,XNA,XAP,,Repeater,XNA,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
7876,1976440,157374,Consumer loans,8432.73,80113.5,80113.5,0.0,80113.5,THURSDAY,17,Y,1,0.0,,,XAP,Approved,-234,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,100,Furniture,10.0,low_action,POS industry without interest,365243.0,-204.0,66.0,365243.0,365243.0,0.0
7877,1630908,377173,Cash loans,35784.225,540000.0,582768.0,,540000.0,FRIDAY,10,Y,1,,,,XNA,Refused,-1193,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,,,,,,
7878,1072043,321040,Cash loans,10611.81,112500.0,123637.5,0.0,112500.0,THURSDAY,13,Y,1,0.0,,,Other,Refused,-1944,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,,,,,,
7879,2230847,447972,Cash loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XNA,Canceled,-172,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7880,1631105,333137,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-17,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7881,1992237,142270,Cash loans,,0.0,0.0,,,WEDNESDAY,13,Y,1,,,,XNA,Canceled,-200,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7882,1079422,367122,Revolving loans,4410.0,66510.0,63000.0,6750.0,66510.0,SATURDAY,15,Y,1,0.1053958944281524,,,XAP,Approved,-2198,XNA,XAP,,New,Consumer Electronics,Cards,x-sell,Stone,100,Consumer electronics,0.0,XNA,Card Street,-2198.0,-2147.0,365243.0,-1387.0,365243.0,0.0
7883,1777810,202584,Consumer loans,5484.465,54850.5,49365.0,5485.5,54850.5,SUNDAY,12,Y,1,0.1089180259399308,,,XAP,Approved,-1690,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,12.0,high,POS mobile with interest,365243.0,-1650.0,-1320.0,-1320.0,-1312.0,0.0
7884,2583446,304778,Consumer loans,22022.55,200205.0,200205.0,0.0,200205.0,MONDAY,14,Y,1,0.0,,,XAP,Approved,-575,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,90,Construction,10.0,low_normal,POS industry with interest,365243.0,-529.0,-259.0,-259.0,-254.0,0.0
7885,1268095,177165,Consumer loans,8333.595,81396.0,81396.0,0.0,81396.0,FRIDAY,17,Y,1,0.0,,,XAP,Approved,-326,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Country-wide,1200,Consumer electronics,12.0,middle,POS household with interest,365243.0,-295.0,35.0,365243.0,365243.0,0.0
7886,2426732,404592,Consumer loans,2215.845,12960.0,11277.0,2250.0,12960.0,SATURDAY,15,Y,1,0.1811528458235044,,,XAP,Approved,-893,Cash through the bank,XAP,"Spouse, partner",New,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,6.0,middle,POS household with interest,365243.0,-861.0,-711.0,-771.0,-766.0,0.0
7887,2041716,308906,Cash loans,,0.0,0.0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-273,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7888,1574588,135125,Revolving loans,18000.0,0.0,360000.0,,,THURSDAY,8,Y,1,,,,XAP,Approved,-691,XNA,XAP,,Refreshed,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-636.0,-585.0,365243.0,365243.0,365243.0,0.0
7889,1985758,144793,Cash loans,24473.88,837000.0,837000.0,,837000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-28,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
7890,2400536,253491,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Refused,-301,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7891,1834881,144646,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-163,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7892,1344203,106107,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-329,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7893,1428793,291238,Cash loans,29840.31,675000.0,808650.0,,675000.0,FRIDAY,8,Y,1,,,,XNA,Refused,-270,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,,,,,,
7894,2612348,413212,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Refused,-298,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7895,1988700,191483,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-179,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7896,1339692,321487,Cash loans,,0.0,0.0,,,THURSDAY,16,Y,1,,,,XNA,Canceled,-355,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7897,1109303,325822,Cash loans,22600.935,225000.0,284400.0,,225000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-287,Cash through the bank,XAP,Other_A,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash X-Sell: high,365243.0,-257.0,433.0,-107.0,-102.0,1.0
7898,1905606,235053,Cash loans,25541.235,463500.0,500211.0,,463500.0,THURSDAY,10,Y,1,,,,XNA,Approved,-138,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_action,Cash X-Sell: low,365243.0,-108.0,582.0,365243.0,365243.0,1.0
7899,1274359,432657,Cash loans,,0.0,0.0,,,MONDAY,14,Y,1,,,,XNA,Refused,-275,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7900,1786687,445797,Cash loans,19638.495,463500.0,463500.0,,463500.0,MONDAY,7,Y,1,,,,XNA,Refused,-16,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
7901,2021441,422407,Cash loans,,0.0,0.0,,,WEDNESDAY,11,Y,1,,,,XNA,Canceled,-251,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7902,2395328,204498,Revolving loans,9000.0,180000.0,180000.0,,180000.0,WEDNESDAY,16,Y,1,,,,XAP,Approved,-265,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-265.0,-218.0,365243.0,365243.0,365243.0,0.0
7903,2688126,455313,Cash loans,8110.845,63000.0,75960.0,,63000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-453,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-423.0,-93.0,-93.0,-85.0,1.0
7904,2066438,445864,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-445,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7905,2232498,445864,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-180,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
7906,1780853,449188,Cash loans,32272.605,675000.0,767664.0,,675000.0,FRIDAY,10,Y,1,,,,Other,Refused,-462,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
7907,2636508,111417,Consumer loans,21815.1,179752.5,195651.0,0.0,179752.5,FRIDAY,16,Y,1,0.0,,,XAP,Approved,-1544,Cash through the bank,XAP,"Spouse, partner",New,Consumer Electronics,POS,XNA,Country-wide,600,Consumer electronics,12.0,high,POS household with interest,365243.0,-1513.0,-1183.0,-1213.0,-1206.0,0.0
7908,1550736,445011,Consumer loans,5355.585,67455.0,28291.5,40500.0,67455.0,FRIDAY,16,Y,1,0.6411865102255626,,,XAP,Approved,-2362,Cash through the bank,XAP,Other_A,New,Mobile,POS,XNA,Stone,47,Connectivity,6.0,middle,POS mobile with interest,365243.0,-2330.0,-2180.0,-2240.0,-2234.0,0.0
7909,1736998,426011,Cash loans,6034.5,67500.0,67500.0,,67500.0,THURSDAY,8,Y,1,,,,XNA,Approved,-2598,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,15.0,middle,Cash Street: middle,365243.0,-2568.0,-2148.0,-2148.0,-2140.0,0.0
7910,2275847,118343,Cash loans,9693.0,180000.0,180000.0,0.0,180000.0,THURSDAY,11,Y,1,0.0,,,XNA,Approved,-2709,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,36.0,middle,Cash Street: middle,365243.0,-2679.0,-1629.0,-1629.0,-1621.0,0.0
7911,1249622,382362,Consumer loans,13583.07,135094.5,146862.0,0.0,135094.5,THURSDAY,17,Y,1,0.0,,,XAP,Approved,-1131,Cash through the bank,XAP,Other_B,New,Audio/Video,POS,XNA,Regional / Local,417,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-1100.0,-770.0,-980.0,-974.0,0.0
7912,2589367,318064,Consumer loans,25753.095,238014.0,238014.0,0.0,238014.0,TUESDAY,12,Y,1,0.0,,,XAP,Approved,-1579,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,417,Consumer electronics,10.0,low_action,POS household without interest,365243.0,-1548.0,-1278.0,-1278.0,-1273.0,0.0
7913,2123422,157747,Revolving loans,2250.0,45000.0,45000.0,,45000.0,WEDNESDAY,18,Y,1,,,,XAP,Approved,-91,XNA,XAP,Family,Repeater,XNA,Cards,walk-in,Regional / Local,417,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
7914,1044414,451089,Consumer loans,15204.735,125955.0,137038.5,0.0,125955.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-740,Cash through the bank,XAP,Family,Refreshed,Consumer Electronics,POS,XNA,Regional / Local,417,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-709.0,-439.0,-619.0,-613.0,0.0
7915,1950078,133971,Consumer loans,10325.835,66325.5,52825.5,13500.0,66325.5,SATURDAY,18,Y,1,0.2216753326055179,,,XAP,Approved,-845,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,38,Connectivity,6.0,high,POS mobile with interest,365243.0,-814.0,-664.0,-754.0,-746.0,0.0
7916,1318873,251138,Revolving loans,6750.0,135000.0,135000.0,,135000.0,MONDAY,11,Y,1,,,,XAP,Refused,-879,XNA,SCO,,Repeater,XNA,Cards,walk-in,AP+ (Cash loan),4,XNA,0.0,XNA,Card Street,,,,,,
7917,1197557,125419,Cash loans,9051.435,45000.0,46485.0,,45000.0,SUNDAY,11,Y,1,,,,XNA,Approved,-1114,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-1084.0,-934.0,-1054.0,-1051.0,1.0
7918,1778221,317768,Cash loans,32852.295,450000.0,491580.0,,450000.0,SATURDAY,9,Y,1,,,,Buying a used car,Refused,-569,Cash through the bank,HC,,Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),4,XNA,24.0,middle,Cash Street: middle,,,,,,
7919,2421883,103636,Consumer loans,8001.54,74160.0,66735.0,7425.0,74160.0,WEDNESDAY,17,Y,1,0.1090412621359223,,,XAP,Approved,-2080,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,31,Connectivity,12.0,high,POS mobile with interest,365243.0,-2042.0,-1712.0,-1712.0,-1705.0,0.0
7920,2767049,261761,Consumer loans,10092.78,92686.5,94149.0,9270.0,92686.5,TUESDAY,16,Y,1,0.0976210631245006,,,XAP,Approved,-1417,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Regional / Local,201,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1386.0,-1056.0,-1056.0,-1048.0,0.0
7921,1608370,178358,Consumer loans,,139621.5,139621.5,0.0,139621.5,TUESDAY,21,Y,1,0.0,,,XAP,Unused offer,-709,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
7922,1492538,282812,Consumer loans,5425.785,42862.5,41769.0,4275.0,42862.5,MONDAY,13,Y,1,0.1011177055938588,,,XAP,Approved,-2217,Cash through the bank,XAP,Other_B,Repeater,Construction Materials,POS,XNA,Regional / Local,531,Construction,10.0,high,POS industry with interest,,,,,,
7923,2574141,219102,Consumer loans,10541.025,71635.5,36999.0,35820.0,71635.5,SATURDAY,8,Y,1,0.5357288120358196,,,XAP,Approved,-2561,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,3100,Consumer electronics,4.0,low_normal,POS household with interest,365243.0,-2530.0,-2440.0,-2440.0,-2434.0,1.0
7924,2549582,434514,Revolving loans,6750.0,0.0,180000.0,,,MONDAY,11,N,0,,,,XAP,Refused,-2681,XNA,XNA,,Repeater,XNA,Cards,x-sell,Stone,26,Consumer electronics,0.0,XNA,Card Street,,,,,,
